SumBiomass,fecund_pop,Lp50_pop,num_pop,Finput,CVg,Fdi
15531,2.71E+06,73.824,1031,0.5,0,0.01
15410,2.89E+06,73.824,1107,0.5,0,0.01
16235,2.90E+06,73.824,1102,0.5,0,0.01
15898,2.71E+06,73.824,1048,0.5,0,0.01
16850,2.99E+06,73.824,1093,0.5,0,0.01
15922,3.22E+06,73.824,1150,0.5,0,0.01
16624,3.19E+06,73.824,1116,0.5,0,0.01
16111,2.92E+06,73.824,1069,0.5,0,0.01
16413,3.25E+06,73.824,1084,0.5,0,0.01
16552,3.71E+06,73.824,1146,0.5,0,0.01
16833,3.52E+06,73.824,1147,0.5,0,0.01
16924,3.10E+06,73.824,1126,0.5,0,0.01
17069,3.05E+06,73.824,1166,0.5,0,0.01
17725,3.18E+06,73.824,1113,0.5,0,0.01
16937,3.16E+06,73.824,1119,0.5,0,0.01
15467,3.31E+06,73.824,1172,0.5,0,0.01
17368,3.34E+06,73.824,1110,0.5,0,0.01
16844,3.49E+06,73.824,1088,0.5,0,0.01
16356,2.89E+06,73.824,1074,0.5,0,0.01
16255,3.06E+06,73.824,1072,0.5,0,0.01
16150,3.03E+06,73.824,1087,0.5,0,0.01
16678,3.27E+06,73.824,1160,0.5,0,0.01
16305,3.21E+06,73.824,1088,0.5,0,0.01
16658,3.12E+06,73.824,1110,0.5,0,0.01
16437,3.05E+06,73.824,1113,0.5,0,0.01
16241,3.00E+06,73.824,1088,0.5,0,0.01
15162,2.73E+06,73.824,1007,0.5,0,0.01
14983,2.51E+06,73.824,1020,0.5,0,0.01
16310,3.22E+06,73.824,1116,0.5,0,0.01
15912,3.06E+06,73.824,1074,0.5,0,0.01
16366,3.32E+06,73.824,1046,0.5,0,0.01
15862,3.21E+06,73.824,1169,0.5,0,0.01
16124,2.83E+06,73.824,1086,0.5,0,0.01
15892,2.99E+06,73.824,1033,0.5,0,0.01
15134,3.13E+06,73.824,1125,0.5,0,0.01
15451,3.00E+06,73.824,1091,0.5,0,0.01
16367,3.06E+06,73.824,1110,0.5,0,0.01
16139,2.98E+06,73.824,1058,0.5,0,0.01
16087,3.41E+06,73.824,1108,0.5,0,0.01
16322,3.29E+06,73.824,1133,0.5,0,0.01
16215,3.08E+06,73.824,1143,0.5,0,0.01
17373,3.22E+06,73.824,1147,0.5,0,0.01
17720,3.15E+06,73.824,1155,0.5,0,0.01
17102,3.40E+06,73.824,1122,0.5,0,0.01
17101,3.14E+06,73.824,1160,0.5,0,0.01
17545,3.28E+06,73.824,1095,0.5,0,0.01
16313,3.18E+06,73.824,1110,0.5,0,0.01
15200,2.84E+06,73.824,1090,0.5,0,0.01
16709,3.07E+06,73.824,1111,0.5,0,0.01
16868,3.64E+06,73.824,1138,0.5,0,0.01
16407,3.31E+06,73.824,1131,0.5,0,0.01
17054,3.23E+06,73.824,1102,0.5,0,0.01
16897,3.25E+06,73.824,1155,0.5,0,0.01
17047,3.75E+06,73.824,1168,0.5,0,0.01
17747,3.37E+06,73.824,1150,0.5,0,0.01
17769,3.55E+06,73.824,1145,0.5,0,0.01
17335,3.65E+06,73.824,1127,0.5,0,0.01
16469,3.31E+06,73.824,1049,0.5,0,0.01
15467,3.08E+06,73.824,1137,0.5,0,0.01
16248,3.27E+06,73.824,1108,0.5,0,0.01
16488,3.04E+06,73.824,1137,0.5,0,0.01
17630,3.28E+06,73.824,1101,0.5,0,0.01
16894,3.42E+06,73.824,1105,0.5,0,0.01
15239,2.92E+06,73.824,1070,0.5,0,0.01
15634,3.31E+06,73.824,1088,0.5,0,0.01
15599,2.59E+06,73.824,1057,0.5,0,0.01
16010,2.86E+06,73.824,1061,0.5,0,0.01
15960,2.72E+06,73.824,1058,0.5,0,0.01
15824,2.80E+06,73.824,1042,0.5,0,0.01
