SumBiomass,fecund_pop,Lp50_pop,num_pop,Finput,CVg,Fdi
1.08E+07,4.38E+08,289.5,5686,0.5,0,0.04
1.08E+07,4.40E+08,289.5,5546,0.5,0,0.04
1.09E+07,4.36E+08,289.5,5783,0.5,0,0.04
1.13E+07,4.54E+08,289.5,5709,0.5,0,0.04
1.14E+07,4.58E+08,289.5,5611,0.5,0,0.04
1.11E+07,4.44E+08,289.5,5521,0.5,0,0.04
1.11E+07,4.37E+08,289.5,5591,0.5,0,0.04
1.07E+07,4.37E+08,289.5,5747,0.5,0,0.04
1.11E+07,4.28E+08,289.5,5797,0.5,0,0.04
1.08E+07,4.29E+08,289.5,5806,0.5,0,0.04
1.13E+07,4.30E+08,289.5,5846,0.5,0,0.04
1.16E+07,4.58E+08,289.5,5721,0.5,0,0.04
1.12E+07,4.55E+08,289.5,5645,0.5,0,0.04
1.13E+07,4.49E+08,289.5,5542,0.5,0,0.04
1.11E+07,4.57E+08,289.5,5527,0.5,0,0.04
1.09E+07,4.43E+08,289.5,5434,0.5,0,0.04
1.09E+07,4.38E+08,289.5,5669,0.5,0,0.04
1.08E+07,4.58E+08,289.5,5605,0.5,0,0.04
1.08E+07,4.43E+08,289.5,5451,0.5,0,0.04
1.08E+07,4.38E+08,289.5,5624,0.5,0,0.04
1.07E+07,4.16E+08,289.5,5707,0.5,0,0.04
1.07E+07,3.98E+08,289.5,5738,0.5,0,0.04
1.07E+07,4.12E+08,289.5,5793,0.5,0,0.04
1.10E+07,4.40E+08,289.5,5881,0.5,0,0.04
1.13E+07,4.37E+08,289.5,5981,0.5,0,0.04
1.16E+07,4.53E+08,289.5,5816,0.5,0,0.04
1.15E+07,4.65E+08,289.5,5586,0.5,0,0.04
1.11E+07,4.50E+08,289.5,5490,0.5,0,0.04
1.11E+07,4.33E+08,289.5,5591,0.5,0,0.04
1.08E+07,4.36E+08,289.5,4995,0.5,0,0.04
7.88E+06,2.93E+08,289.5,4392,0.5,0,0.04
7.04E+06,2.38E+08,289.5,3963,0.5,0,0.04
6.52E+06,2.20E+08,289.5,3663,0.5,0,0.04
5.98E+06,1.99E+08,289.5,3609,0.5,0,0.04
5.53E+06,1.81E+08,289.5,3444,0.5,0,0.04
5.20E+06,1.63E+08,289.5,3149,0.5,0,0.04
4.76E+06,1.49E+08,289.5,2993,0.5,0,0.04
4.42E+06,1.31E+08,289.5,2894,0.5,0,0.04
4.31E+06,1.28E+08,289.5,2757,0.5,0,0.04
4.07E+06,1.27E+08,289.5,2678,0.5,0,0.04
4.06E+06,1.20E+08,289.5,2566,0.5,0,0.04
3.79E+06,1.20E+08,289.5,2511,0.5,0,0.04
3.69E+06,1.14E+08,289.5,2466,0.5,0,0.04
3.67E+06,1.17E+08,289.5,2437,0.5,0,0.04
3.48E+06,1.15E+08,289.5,2424,0.5,0,0.04
