SumBiomass,fecund_pop,Lp50_pop,num_pop,Finput,CVg,Fdi
1.06E+06,6.75E+08,153.6,2953,0.5,0,0.01
1.01E+06,6.28E+08,153.6,2970,0.5,0,0.01
1.03E+06,6.45E+08,153.6,2994,0.5,0,0.01
9.94E+05,6.62E+08,153.6,3040,0.5,0,0.01
1.01E+06,6.70E+08,153.6,2552,0.5,0,0.01
7.04E+05,3.84E+08,153.6,2390,0.5,0,0.01
6.11E+05,2.98E+08,153.6,2143,0.5,0,0.01
5.29E+05,2.38E+08,153.6,2024,0.5,0,0.01
4.81E+05,2.22E+08,153.6,2012,0.5,0,0.01
4.79E+05,1.91E+08,153.6,1907,0.5,0,0.01
4.68E+05,2.13E+08,153.6,1959,0.5,0,0.01
4.52E+05,1.98E+08,153.6,1950,0.5,0,0.01
4.44E+05,1.92E+08,153.6,1976,0.5,0,0.01
4.62E+05,1.87E+08,153.6,1899,0.5,0,0.01
4.48E+05,1.86E+08,153.6,1856,0.5,0,0.01
4.49E+05,1.96E+08,153.6,1894,0.5,0,0.01
4.28E+05,1.63E+08,153.6,1805,0.5,0,0.01
4.04E+05,1.64E+08,153.6,1835,0.5,0,0.01
4.11E+05,1.75E+08,153.6,1876,0.5,0,0.01
4.22E+05,1.72E+08,153.6,1927,0.5,0,0.01
4.41E+05,1.81E+08,153.6,1883,0.5,0,0.01
4.32E+05,1.73E+08,153.6,1897,0.5,0,0.01
4.35E+05,1.68E+08,153.6,1886,0.5,0,0.01
4.41E+05,1.85E+08,153.6,1905,0.5,0,0.01
4.51E+05,2.01E+08,153.6,2041,0.5,0,0.01
4.84E+05,2.07E+08,153.6,1962,0.5,0,0.01
4.89E+05,2.13E+08,153.6,1931,0.5,0,0.01
4.56E+05,2.08E+08,153.6,1867,0.5,0,0.01
4.56E+05,1.92E+08,153.6,1858,0.5,0,0.01
4.14E+05,1.70E+08,153.6,1922,0.5,0,0.01
4.40E+05,1.68E+08,153.6,1837,0.5,0,0.01
4.23E+05,1.76E+08,153.6,1783,0.5,0,0.01
4.06E+05,1.67E+08,153.6,1848,0.5,0,0.01
4.32E+05,1.70E+08,153.6,1837,0.5,0,0.01
4.10E+05,1.60E+08,153.6,1845,0.5,0,0.01
4.04E+05,1.77E+08,153.6,1846,0.5,0,0.01
4.30E+05,1.74E+08,153.6,1918,0.5,0,0.01
4.41E+05,1.74E+08,153.6,1889,0.5,0,0.01
4.49E+05,1.60E+08,153.6,1798,0.5,0,0.01
4.14E+05,1.66E+08,153.6,1885,0.5,0,0.01
4.39E+05,1.75E+08,153.6,1906,0.5,0,0.01
4.36E+05,1.76E+08,153.6,1862,0.5,0,0.01
4.45E+05,1.82E+08,153.6,1845,0.5,0,0.01
4.34E+05,1.86E+08,153.6,1857,0.5,0,0.01
4.38E+05,1.88E+08,153.6,1828,0.5,0,0.01
4.01E+05,1.81E+08,153.6,1844,0.5,0,0.01
3.95E+05,1.83E+08,153.6,1882,0.5,0,0.01
4.25E+05,1.80E+08,153.6,1878,0.5,0,0.01
4.27E+05,1.78E+08,153.6,1811,0.5,0,0.01
4.05E+05,1.85E+08,153.6,1854,0.5,0,0.01
4.10E+05,1.65E+08,153.6,1856,0.5,0,0.01
4.06E+05,1.75E+08,153.6,1893,0.5,0,0.01
4.24E+05,1.91E+08,153.6,1918,0.5,0,0.01
4.40E+05,1.74E+08,153.6,1911,0.5,0,0.01
4.42E+05,1.58E+08,153.6,1839,0.5,0,0.01
4.46E+05,1.78E+08,153.6,1850,0.5,0,0.01
4.31E+05,1.74E+08,153.6,1869,0.5,0,0.01
4.38E+05,1.83E+08,153.6,1861,0.5,0,0.01
4.48E+05,1.83E+08,153.6,1834,0.5,0,0.01
4.42E+05,1.82E+08,153.6,1837,0.5,0,0.01
4.27E+05,1.63E+08,153.6,1834,0.5,0,0.01
4.12E+05,1.50E+08,153.6,1777,0.5,0,0.01
4.21E+05,1.64E+08,153.6,1830,0.5,0,0.01
4.30E+05,1.74E+08,153.6,1921,0.5,0,0.01
4.37E+05,1.71E+08,153.6,1888,0.5,0,0.01
4.23E+05,1.86E+08,153.6,1911,0.5,0,0.01
4.28E+05,1.83E+08,153.6,1968,0.5,0,0.01
4.51E+05,1.65E+08,153.6,1882,0.5,0,0.01
4.31E+05,1.69E+08,153.6,1888,0.5,0,0.01
4.48E+05,1.92E+08,153.6,1897,0.5,0,0.01
4.37E+05,1.83E+08,153.6,1900,0.5,0,0.01
4.32E+05,1.69E+08,153.6,1868,0.5,0,0.01
4.27E+05,1.89E+08,153.6,1872,0.5,0,0.01
4.31E+05,1.78E+08,153.6,1903,0.5,0,0.01
4.33E+05,1.73E+08,153.6,1917,0.5,0,0.01
4.36E+05,1.82E+08,153.6,1911,0.5,0,0.01
4.62E+05,1.94E+08,153.6,1893,0.5,0,0.01
4.43E+05,2.01E+08,153.6,1930,0.5,0,0.01
4.38E+05,1.92E+08,153.6,1913,0.5,0,0.01
4.48E+05,1.74E+08,153.6,1864,0.5,0,0.01
4.40E+05,1.77E+08,153.6,1860,0.5,0,0.01
4.28E+05,1.80E+08,153.6,1811,0.5,0,0.01
4.17E+05,1.73E+08,153.6,1869,0.5,0,0.01
4.18E+05,1.83E+08,153.6,1892,0.5,0,0.01
4.28E+05,1.64E+08,153.6,1853,0.5,0,0.01
4.35E+05,1.69E+08,153.6,1882,0.5,0,0.01
4.31E+05,1.59E+08,153.6,1828,0.5,0,0.01
4.17E+05,1.61E+08,153.6,1831,0.5,0,0.01
4.31E+05,1.71E+08,153.6,1874,0.5,0,0.01
4.25E+05,1.82E+08,153.6,1819,0.5,0,0.01
4.13E+05,1.77E+08,153.6,1859,0.5,0,0.01
4.25E+05,1.72E+08,153.6,1813,0.5,0,0.01
4.06E+05,1.67E+08,153.6,1860,0.5,0,0.01
4.04E+05,1.86E+08,153.6,1895,0.5,0,0.01
4.31E+05,1.89E+08,153.6,1889,0.5,0,0.01
4.40E+05,1.88E+08,153.6,1897,0.5,0,0.01
4.49E+05,1.86E+08,153.6,1878,0.5,0,0.01
4.23E+05,1.72E+08,153.6,1801,0.5,0,0.01
4.30E+05,1.74E+08,153.6,1919,0.5,0,0.01
4.45E+05,2.03E+08,153.6,1985,0.5,0,0.01
4.34E+05,1.78E+08,153.6,1948,0.5,0,0.01
4.70E+05,1.66E+08,153.6,1885,0.5,0,0.01
4.41E+05,1.87E+08,153.6,1836,0.5,0,0.01
4.41E+05,1.86E+08,153.6,1879,0.5,0,0.01
4.43E+05,1.83E+08,153.6,1927,0.5,0,0.01
4.46E+05,1.96E+08,153.6,2235,0.5,0,0.01
6.06E+05,3.16E+08,153.6,2540,0.5,0,0.01
7.57E+05,4.10E+08,153.6,2736,0.5,0,0.01
8.87E+05,5.14E+08,153.6,2824,0.5,0,0.01
9.24E+05,5.64E+08,153.6,2954,0.5,0,0.01
9.62E+05,5.85E+08,153.6,2919,0.5,0,0.01
1.00E+06,6.53E+08,153.6,3112,0.5,0,0.01
1.03E+06,7.08E+08,153.6,3039,0.5,0,0.01
1.03E+06,6.92E+08,153.6,3039,0.5,0,0.01
1.05E+06,6.96E+08,153.6,2970,0.5,0,0.01
1.04E+06,6.83E+08,153.6,2832,0.5,0,0.01
9.95E+05,6.72E+08,153.6,2831,0.5,0,0.01
9.43E+05,6.54E+08,153.6,2833,0.5,0,0.01
9.58E+05,6.44E+08,153.6,2884,0.5,0,0.01
9.45E+05,6.19E+08,153.6,2964,0.5,0,0.01
9.73E+05,6.15E+08,153.6,2969,0.5,0,0.01
1.02E+06,6.31E+08,153.6,3087,0.5,0,0.01
1.03E+06,6.55E+08,153.6,3083,0.5,0,0.01
1.04E+06,6.71E+08,153.6,2997,0.5,0,0.01
1.01E+06,6.38E+08,153.6,2999,0.5,0,0.01
9.96E+05,6.11E+08,153.6,2983,0.5,0,0.01
9.63E+05,6.03E+08,153.6,2996,0.5,0,0.01
1.01E+06,6.36E+08,153.6,3041,0.5,0,0.01
1.03E+06,6.55E+08,153.6,3080,0.5,0,0.01
1.04E+06,6.57E+08,153.6,3069,0.5,0,0.01
1.05E+06,6.74E+08,153.6,3011,0.5,0,0.01
1.03E+06,6.51E+08,153.6,3047,0.5,0,0.01
1.06E+06,6.59E+08,153.6,3091,0.5,0,0.01
1.07E+06,6.86E+08,153.6,2996,0.5,0,0.01
1.04E+06,7.17E+08,153.6,2974,0.5,0,0.01
1.02E+06,7.09E+08,153.6,2906,0.5,0,0.01
9.86E+05,6.59E+08,153.6,3044,0.5,0,0.01
1.00E+06,6.20E+08,153.6,3035,0.5,0,0.01
1.01E+06,6.70E+08,153.6,2869,0.5,0,0.01
9.88E+05,6.04E+08,153.6,2915,0.5,0,0.01
9.92E+05,6.23E+08,153.6,3031,0.5,0,0.01
1.01E+06,6.29E+08,153.6,3071,0.5,0,0.01
1.04E+06,6.33E+08,153.6,3082,0.5,0,0.01
1.05E+06,6.86E+08,153.6,2996,0.5,0,0.01
1.06E+06,7.03E+08,153.6,3013,0.5,0,0.01
1.05E+06,6.94E+08,153.6,3024,0.5,0,0.01
1.03E+06,6.55E+08,153.6,3100,0.5,0,0.01
1.01E+06,6.38E+08,153.6,3095,0.5,0,0.01
1.03E+06,6.31E+08,153.6,3059,0.5,0,0.01
1.01E+06,6.68E+08,153.6,3000,0.5,0,0.01
1.06E+06,6.77E+08,153.6,2995,0.5,0,0.01
1.06E+06,6.97E+08,153.6,2890,0.5,0,0.01
9.97E+05,6.36E+08,153.6,3018,0.5,0,0.01
9.96E+05,6.55E+08,153.6,2999,0.5,0,0.01
9.87E+05,6.43E+08,153.6,3003,0.5,0,0.01
9.97E+05,6.13E+08,153.6,3064,0.5,0,0.01
1.06E+06,6.50E+08,153.6,3090,0.5,0,0.01
1.05E+06,6.68E+08,153.6,3020,0.5,0,0.01
1.06E+06,6.50E+08,153.6,2998,0.5,0,0.01
9.94E+05,6.32E+08,153.6,3025,0.5,0,0.01
1.01E+06,6.19E+08,153.6,3019,0.5,0,0.01
1.04E+06,6.99E+08,153.6,2924,0.5,0,0.01
1.03E+06,6.80E+08,153.6,2975,0.5,0,0.01
1.03E+06,6.77E+08,153.6,2893,0.5,0,0.01
9.96E+05,6.63E+08,153.6,2865,0.5,0,0.01
9.91E+05,6.54E+08,153.6,3004,0.5,0,0.01
1.04E+06,6.91E+08,153.6,2974,0.5,0,0.01
9.85E+05,6.61E+08,153.6,2895,0.5,0,0.01
9.96E+05,6.68E+08,153.6,2891,0.5,0,0.01
9.92E+05,6.71E+08,153.6,2934,0.5,0,0.01
1.03E+06,6.54E+08,153.6,3015,0.5,0,0.01
9.83E+05,6.25E+08,153.6,3041,0.5,0,0.01
1.02E+06,5.88E+08,153.6,3039,0.5,0,0.01
1.02E+06,6.12E+08,153.6,3077,0.5,0,0.01
1.02E+06,6.21E+08,153.6,3047,0.5,0,0.01
1.06E+06,6.05E+08,153.6,3027,0.5,0,0.01
1.07E+06,6.34E+08,153.6,3041,0.5,0,0.01
1.03E+06,6.40E+08,153.6,3054,0.5,0,0.01
1.03E+06,6.77E+08,153.6,2999,0.5,0,0.01
1.05E+06,6.94E+08,153.6,2999,0.5,0,0.01
1.02E+06,7.27E+08,153.6,3002,0.5,0,0.01
9.98E+05,7.05E+08,153.6,2937,0.5,0,0.01
9.95E+05,6.91E+08,153.6,2903,0.5,0,0.01
1.00E+06,7.05E+08,153.6,2958,0.5,0,0.01
1.01E+06,7.04E+08,153.6,2926,0.5,0,0.01
9.87E+05,6.46E+08,153.6,2926,0.5,0,0.01
9.81E+05,6.36E+08,153.6,3005,0.5,0,0.01
9.77E+05,6.38E+08,153.6,3000,0.5,0,0.01
1.03E+06,6.54E+08,153.6,2979,0.5,0,0.01
1.02E+06,6.74E+08,153.6,2875,0.5,0,0.01
1.00E+06,6.23E+08,153.6,2957,0.5,0,0.01
9.78E+05,6.45E+08,153.6,3002,0.5,0,0.01
1.00E+06,6.38E+08,153.6,2999,0.5,0,0.01
1.00E+06,6.13E+08,153.6,3010,0.5,0,0.01
1.03E+06,6.39E+08,153.6,3038,0.5,0,0.01
1.03E+06,6.05E+08,153.6,3043,0.5,0,0.01
1.01E+06,6.19E+08,153.6,3071,0.5,0,0.01
1.03E+06,6.11E+08,153.6,3057,0.5,0,0.01
1.03E+06,5.85E+08,153.6,2973,0.5,0,0.01
1.05E+06,6.20E+08,153.6,3018,0.5,0,0.01
1.05E+06,6.42E+08,153.6,3072,0.5,0,0.01
1.04E+06,6.56E+08,153.6,3094,0.5,0,0.01
1.05E+06,6.61E+08,153.6,2957,0.5,0,0.01
1.05E+06,6.83E+08,153.6,2920,0.5,0,0.01
1.05E+06,6.99E+08,153.6,2968,0.5,0,0.01
3.48E+05,2.98E+08,153.6,1834,0.5,0,0.02
4.19E+05,2.49E+08,153.6,2191,0.5,0,0.02
5.53E+05,2.88E+08,153.6,2342,0.5,0,0.02
6.96E+05,3.69E+08,153.6,2574,0.5,0,0.02
8.11E+05,4.80E+08,153.6,2644,0.5,0,0.02
8.81E+05,5.18E+08,153.6,2741,0.5,0,0.02
8.98E+05,5.85E+08,153.6,2832,0.5,0,0.02
9.10E+05,6.01E+08,153.6,2932,0.5,0,0.02
9.57E+05,6.31E+08,153.6,3012,0.5,0,0.02
9.96E+05,6.48E+08,153.6,2967,0.5,0,0.02
1.02E+06,6.26E+08,153.6,3024,0.5,0,0.02
9.94E+05,6.45E+08,153.6,3023,0.5,0,0.02
1.02E+06,6.46E+08,153.6,3071,0.5,0,0.02
1.04E+06,7.02E+08,153.6,2976,0.5,0,0.02
1.01E+06,6.41E+08,153.6,3001,0.5,0,0.02
1.01E+06,6.52E+08,153.6,3062,0.5,0,0.02
1.00E+06,6.22E+08,153.6,3113,0.5,0,0.02
1.06E+06,6.60E+08,153.6,3129,0.5,0,0.02
1.09E+06,6.61E+08,153.6,2968,0.5,0,0.02
1.04E+06,6.77E+08,153.6,2934,0.5,0,0.02
1.02E+06,6.59E+08,153.6,2911,0.5,0,0.02
9.98E+05,6.63E+08,153.6,2902,0.5,0,0.02
1.01E+06,6.54E+08,153.6,2998,0.5,0,0.02
1.00E+06,6.91E+08,153.6,2990,0.5,0,0.02
9.98E+05,6.50E+08,153.6,3034,0.5,0,0.02
1.03E+06,6.33E+08,153.6,3038,0.5,0,0.02
1.05E+06,6.56E+08,153.6,2947,0.5,0,0.02
1.03E+06,6.69E+08,153.6,2896,0.5,0,0.02
9.88E+05,6.35E+08,153.6,2885,0.5,0,0.02
9.79E+05,6.50E+08,153.6,2948,0.5,0,0.02
9.95E+05,6.35E+08,153.6,2939,0.5,0,0.02
9.83E+05,6.44E+08,153.6,3043,0.5,0,0.02
1.03E+06,6.73E+08,153.6,2998,0.5,0,0.02
1.05E+06,6.63E+08,153.6,3003,0.5,0,0.02
1.05E+06,6.48E+08,153.6,3080,0.5,0,0.02
1.07E+06,6.81E+08,153.6,2979,0.5,0,0.02
1.04E+06,7.19E+08,153.6,3029,0.5,0,0.02
1.04E+06,6.99E+08,153.6,2961,0.5,0,0.02
1.03E+06,6.43E+08,153.6,3044,0.5,0,0.02
1.02E+06,6.39E+08,153.6,3067,0.5,0,0.02
1.02E+06,6.48E+08,153.6,3113,0.5,0,0.02
1.05E+06,6.68E+08,153.6,3007,0.5,0,0.02
1.07E+06,6.64E+08,153.6,2947,0.5,0,0.02
1.04E+06,6.84E+08,153.6,2905,0.5,0,0.02
1.00E+06,6.90E+08,153.6,2916,0.5,0,0.02
9.74E+05,6.65E+08,153.6,2943,0.5,0,0.02
9.88E+05,7.01E+08,153.6,2900,0.5,0,0.02
9.80E+05,6.66E+08,153.6,2837,0.5,0,0.02
9.83E+05,6.88E+08,153.6,2805,0.5,0,0.02
9.70E+05,6.60E+08,153.6,2873,0.5,0,0.02
9.31E+05,6.46E+08,153.6,2913,0.5,0,0.02
9.39E+05,5.91E+08,153.6,2972,0.5,0,0.02
9.57E+05,6.25E+08,153.6,3009,0.5,0,0.02
1.01E+06,6.81E+08,153.6,2946,0.5,0,0.02
1.00E+06,7.06E+08,153.6,2984,0.5,0,0.02
1.03E+06,6.84E+08,153.6,3023,0.5,0,0.02
1.01E+06,7.09E+08,153.6,2965,0.5,0,0.02
1.01E+06,6.74E+08,153.6,2957,0.5,0,0.02
1.01E+06,6.72E+08,153.6,2985,0.5,0,0.02
9.74E+05,6.67E+08,153.6,2937,0.5,0,0.02
1.02E+06,6.61E+08,153.6,2832,0.5,0,0.02
9.69E+05,6.50E+08,153.6,2913,0.5,0,0.02
9.54E+05,6.12E+08,153.6,3016,0.5,0,0.02
9.97E+05,6.62E+08,153.6,3042,0.5,0,0.02
9.97E+05,6.66E+08,153.6,2934,0.5,0,0.02
9.87E+05,6.60E+08,153.6,2824,0.5,0,0.02
9.93E+05,6.71E+08,153.6,2877,0.5,0,0.02
1.02E+06,7.15E+08,153.6,2929,0.5,0,0.02
9.52E+05,6.65E+08,153.6,2921,0.5,0,0.02
9.86E+05,6.17E+08,153.6,3053,0.5,0,0.02
9.93E+05,6.29E+08,153.6,3055,0.5,0,0.02
1.03E+06,6.36E+08,153.6,3047,0.5,0,0.02
1.06E+06,6.82E+08,153.6,2986,0.5,0,0.02
1.04E+06,6.75E+08,153.6,2961,0.5,0,0.02
1.07E+06,7.19E+08,153.6,2992,0.5,0,0.02
9.95E+05,7.31E+08,153.6,2987,0.5,0,0.02
1.01E+06,6.50E+08,153.6,3059,0.5,0,0.02
1.02E+06,6.59E+08,153.6,3052,0.5,0,0.02
1.01E+06,6.32E+08,153.6,3105,0.5,0,0.02
1.07E+06,6.04E+08,153.6,3096,0.5,0,0.02
1.03E+06,6.07E+08,153.6,3100,0.5,0,0.02
1.08E+06,6.42E+08,153.6,3117,0.5,0,0.02
1.12E+06,6.82E+08,153.6,3039,0.5,0,0.02
1.08E+06,7.30E+08,153.6,2925,0.5,0,0.02
9.94E+05,6.73E+08,153.6,2954,0.5,0,0.02
1.04E+06,7.18E+08,153.6,2932,0.5,0,0.02
1.04E+06,7.14E+08,153.6,2999,0.5,0,0.02
1.02E+06,7.18E+08,153.6,3045,0.5,0,0.02
1.01E+06,6.43E+08,153.6,2986,0.5,0,0.02
9.98E+05,6.10E+08,153.6,3023,0.5,0,0.02
1.02E+06,6.57E+08,153.6,3083,0.5,0,0.02
1.04E+06,6.43E+08,153.6,3089,0.5,0,0.02
1.06E+06,6.87E+08,153.6,2944,0.5,0,0.02
1.07E+06,6.73E+08,153.6,2475,0.5,0,0.02
6.90E+05,3.95E+08,153.6,2300,0.5,0,0.02
5.72E+05,2.84E+08,153.6,2077,0.5,0,0.02
4.99E+05,2.30E+08,153.6,2015,0.5,0,0.02
4.79E+05,2.08E+08,153.6,2034,0.5,0,0.02
4.81E+05,2.03E+08,153.6,2065,0.5,0,0.02
5.06E+05,2.25E+08,153.6,1979,0.5,0,0.02
4.80E+05,1.98E+08,153.6,1970,0.5,0,0.02
4.55E+05,2.03E+08,153.6,1982,0.5,0,0.02
4.51E+05,1.88E+08,153.6,1918,0.5,0,0.02
