SumBiomass,fecund_pop,Lp50_pop,num_pop,Finput,CVg,Fdi
3.22E+07,2.21E+08,480.67,3118,0.5,0,0.02
3.12E+07,2.14E+08,480.67,3121,0.5,0,0.02
3.17E+07,2.18E+08,480.67,3102,0.5,0,0.02
3.21E+07,2.15E+08,480.67,3108,0.5,0,0.02
3.19E+07,2.22E+08,480.67,3052,0.5,0,0.02
3.12E+07,2.15E+08,480.67,3053,0.5,0,0.02
3.08E+07,2.11E+08,480.67,3086,0.5,0,0.02
3.08E+07,2.08E+08,480.67,3052,0.5,0,0.02
3.11E+07,2.10E+08,480.67,3044,0.5,0,0.02
3.05E+07,2.13E+08,480.67,3080,0.5,0,0.02
3.04E+07,2.06E+08,480.67,3091,0.5,0,0.02
3.13E+07,2.04E+08,480.67,3044,0.5,0,0.02
3.10E+07,2.06E+08,480.67,3050,0.5,0,0.02
3.09E+07,2.10E+08,480.67,3048,0.5,0,0.02
3.04E+07,2.07E+08,480.67,3095,0.5,0,0.02
3.12E+07,2.08E+08,480.67,3103,0.5,0,0.02
3.17E+07,2.12E+08,480.67,3102,0.5,0,0.02
3.18E+07,2.13E+08,480.67,3149,0.5,0,0.02
3.15E+07,2.03E+08,480.67,3172,0.5,0,0.02
3.14E+07,2.09E+08,480.67,3089,0.5,0,0.02
3.12E+07,2.06E+08,480.67,3092,0.5,0,0.02
3.14E+07,2.07E+08,480.67,3069,0.5,0,0.02
3.09E+07,2.09E+08,480.67,3085,0.5,0,0.02
3.08E+07,2.03E+08,480.67,3111,0.5,0,0.02
3.14E+07,1.98E+08,480.67,3223,0.5,0,0.02
3.08E+07,2.01E+08,480.67,3182,0.5,0,0.02
3.13E+07,2.00E+08,480.67,3166,0.5,0,0.02
3.10E+07,1.98E+08,480.67,3345,0.5,0,0.02
3.24E+07,2.10E+08,480.67,3254,0.5,0,0.02
3.30E+07,2.10E+08,480.67,3245,0.5,0,0.02
3.40E+07,2.24E+08,480.67,3205,0.5,0,0.02
3.40E+07,2.32E+08,480.67,3182,0.5,0,0.02
3.30E+07,2.23E+08,480.67,3230,0.5,0,0.02
3.28E+07,2.17E+08,480.67,3162,0.5,0,0.02
3.22E+07,2.15E+08,480.67,3120,0.5,0,0.02
3.25E+07,2.15E+08,480.67,3103,0.5,0,0.02
3.20E+07,2.08E+08,480.67,3083,0.5,0,0.02
3.13E+07,2.13E+08,480.67,3001,0.5,0,0.02
3.12E+07,2.14E+08,480.67,3047,0.5,0,0.02
3.08E+07,2.19E+08,480.67,3086,0.5,0,0.02
3.07E+07,2.15E+08,480.67,3085,0.5,0,0.02
3.00E+07,2.08E+08,480.67,3047,0.5,0,0.02
3.07E+07,2.00E+08,480.67,3057,0.5,0,0.02
3.16E+07,2.03E+08,480.67,3107,0.5,0,0.02
3.15E+07,2.09E+08,480.67,3062,0.5,0,0.02
3.10E+07,2.05E+08,480.67,3011,0.5,0,0.02
3.07E+07,2.02E+08,480.67,3009,0.5,0,0.02
3.03E+07,2.00E+08,480.67,2996,0.5,0,0.02
2.99E+07,2.05E+08,480.67,3027,0.5,0,0.02
3.02E+07,2.11E+08,480.67,3016,0.5,0,0.02
2.96E+07,2.09E+08,480.67,3028,0.5,0,0.02
3.03E+07,2.12E+08,480.67,3058,0.5,0,0.02
3.04E+07,2.09E+08,480.67,3007,0.5,0,0.02
3.00E+07,1.99E+08,480.67,3133,0.5,0,0.02
3.04E+07,2.02E+08,480.67,3126,0.5,0,0.02
3.06E+07,2.04E+08,480.67,3061,0.5,0,0.02
3.05E+07,2.04E+08,480.67,3053,0.5,0,0.02
3.10E+07,2.08E+08,480.67,3054,0.5,0,0.02
3.08E+07,2.07E+08,480.67,3137,0.5,0,0.02
3.15E+07,2.13E+08,480.67,3129,0.5,0,0.02
3.19E+07,2.17E+08,480.67,3163,0.5,0,0.02
3.21E+07,2.18E+08,480.67,3088,0.5,0,0.02
3.16E+07,2.18E+08,480.67,3089,0.5,0,0.02
3.07E+07,2.16E+08,480.67,3141,0.5,0,0.02
3.07E+07,2.09E+08,480.67,3155,0.5,0,0.02
3.06E+07,2.01E+08,480.67,3135,0.5,0,0.02
3.19E+07,2.13E+08,480.67,3134,0.5,0,0.02
3.22E+07,2.17E+08,480.67,3087,0.5,0,0.02
3.19E+07,2.19E+08,480.67,3047,0.5,0,0.02
3.14E+07,2.21E+08,480.67,3068,0.5,0,0.02
3.12E+07,2.19E+08,480.67,3010,0.5,0,0.02
3.19E+07,2.18E+08,480.67,3028,0.5,0,0.02
3.16E+07,2.26E+08,480.67,3064,0.5,0,0.02
3.15E+07,2.29E+08,480.67,3053,0.5,0,0.02
3.06E+07,2.15E+08,480.67,3044,0.5,0,0.02
3.04E+07,2.06E+08,480.67,2988,0.5,0,0.02
3.01E+07,2.02E+08,480.67,3124,0.5,0,0.02
3.00E+07,2.00E+08,480.67,3120,0.5,0,0.02
3.07E+07,1.96E+08,480.67,3251,0.5,0,0.02
3.19E+07,2.00E+08,480.67,3243,0.5,0,0.02
3.29E+07,2.10E+08,480.67,3137,0.5,0,0.02
3.22E+07,2.11E+08,480.67,3138,0.5,0,0.02
