SumBiomass,fecund_pop,Lp50_pop,num_pop,Finput,CVg,H2
1.12E+07,4.31E+08,289.5,5689,0.5,0,0.2
1.11E+07,4.36E+08,289.5,5498,0.5,0,0.2
1.08E+07,4.42E+08,289.5,5390,0.5,0,0.2
1.06E+07,4.33E+08,289.5,5467,0.5,0,0.2
1.05E+07,4.24E+08,289.5,5521,0.5,0,0.2
1.08E+07,4.31E+08,289.5,5720,0.5,0,0.2
1.09E+07,4.42E+08,289.5,5917,0.5,0,0.2
1.12E+07,4.54E+08,289.5,5746,0.5,0,0.2
1.13E+07,4.64E+08,289.5,5682,0.5,0,0.2
1.12E+07,4.65E+08,289.5,5649,0.5,0,0.2
1.10E+07,4.59E+08,289.5,5692,0.5,0,0.2
1.10E+07,4.62E+08,289.5,5668,0.5,0,0.2
1.10E+07,4.56E+08,289.5,5548,0.5,0,0.2
1.09E+07,4.40E+08,289.5,5641,0.5,0,0.2
1.11E+07,4.37E+08,289.5,5706,0.5,0,0.2
1.12E+07,4.35E+08,289.5,5804,0.5,0,0.2
1.12E+07,4.41E+08,289.5,5781,0.5,0,0.2
1.12E+07,4.48E+08,289.5,5635,0.5,0,0.2
1.12E+07,4.54E+08,289.5,5614,0.5,0,0.2
1.10E+07,4.45E+08,289.5,5651,0.5,0,0.2
1.09E+07,4.40E+08,289.5,5739,0.5,0,0.2
1.10E+07,4.31E+08,289.5,5761,0.5,0,0.2
1.10E+07,4.31E+08,289.5,5859,0.5,0,0.2
1.11E+07,4.40E+08,289.5,5574,0.5,0,0.2
1.12E+07,4.33E+08,289.5,5735,0.5,0,0.2
1.14E+07,4.61E+08,289.5,5654,0.5,0,0.2
1.12E+07,4.63E+08,289.5,5618,0.5,0,0.2
1.13E+07,4.49E+08,289.5,5478,0.5,0,0.2
1.08E+07,4.50E+08,289.5,5518,0.5,0,0.2
1.07E+07,4.45E+08,289.5,5392,0.5,0,0.2
1.08E+07,4.34E+08,289.5,5552,0.5,0,0.2
2.11E+06,1.06E+08,289.5,1996,0.5,0,0.22
2.47E+06,8.64E+07,289.5,2138,0.5,0,0.22
3.04E+06,9.84E+07,289.5,2365,0.5,0,0.22
3.66E+06,1.25E+08,289.5,2694,0.5,0,0.22
4.23E+06,1.46E+08,289.5,3052,0.5,0,0.22
