SumBiomass,fecund_pop,Lp50_pop,num_pop,Finput,CVg,H2
4.23E+05,1.75E+08,153.6,1844,0.5,0,0.24
4.45E+05,1.84E+08,153.6,1832,0.5,0,0.24
4.31E+05,1.87E+08,153.6,1855,0.5,0,0.24
4.56E+05,1.96E+08,153.6,1947,0.5,0,0.24
4.36E+05,1.89E+08,153.6,1956,0.5,0,0.24
4.58E+05,1.81E+08,153.6,1908,0.5,0,0.24
4.52E+05,1.92E+08,153.6,1936,0.5,0,0.24
4.50E+05,1.94E+08,153.6,1988,0.5,0,0.24
4.73E+05,2.24E+08,153.6,1934,0.5,0,0.24
4.28E+05,1.65E+08,153.6,1933,0.5,0,0.24
4.55E+05,1.77E+08,153.6,1864,0.5,0,0.24
4.36E+05,1.78E+08,153.6,1895,0.5,0,0.24
4.58E+05,1.95E+08,153.6,1892,0.5,0,0.24
4.31E+05,1.79E+08,153.6,1872,0.5,0,0.24
4.35E+05,1.75E+08,153.6,1856,0.5,0,0.24
4.47E+05,1.71E+08,153.6,1835,0.5,0,0.24
4.22E+05,1.72E+08,153.6,1839,0.5,0,0.24
4.23E+05,1.70E+08,153.6,1828,0.5,0,0.24
4.20E+05,1.61E+08,153.6,1745,0.5,0,0.24
3.99E+05,1.56E+08,153.6,1787,0.5,0,0.24
4.15E+05,1.73E+08,153.6,1887,0.5,0,0.24
4.33E+05,1.78E+08,153.6,1850,0.5,0,0.24
4.25E+05,1.82E+08,153.6,1819,0.5,0,0.24
4.24E+05,1.76E+08,153.6,1875,0.5,0,0.24
4.27E+05,1.90E+08,153.6,1868,0.5,0,0.24
4.11E+05,1.73E+08,153.6,1829,0.5,0,0.24
4.13E+05,1.63E+08,153.6,1795,0.5,0,0.24
4.02E+05,1.54E+08,153.6,1791,0.5,0,0.24
4.01E+05,1.61E+08,153.6,1781,0.5,0,0.24
4.10E+05,1.65E+08,153.6,1874,0.5,0,0.24
4.11E+05,1.58E+08,153.6,1808,0.5,0,0.24
4.33E+05,1.71E+08,153.6,1870,0.5,0,0.24
4.19E+05,1.59E+08,153.6,1874,0.5,0,0.24
4.40E+05,1.67E+08,153.6,1916,0.5,0,0.24
4.50E+05,1.87E+08,153.6,1933,0.5,0,0.24
4.31E+05,1.98E+08,153.6,1991,0.5,0,0.24
4.62E+05,2.09E+08,153.6,1956,0.5,0,0.24
4.65E+05,2.06E+08,153.6,2007,0.5,0,0.24
4.38E+05,1.85E+08,153.6,1953,0.5,0,0.24
4.49E+05,1.87E+08,153.6,1936,0.5,0,0.24
4.78E+05,2.27E+08,153.6,1948,0.5,0,0.24
4.59E+05,2.01E+08,153.6,1940,0.5,0,0.24
4.37E+05,1.82E+08,153.6,1940,0.5,0,0.24
4.59E+05,1.83E+08,153.6,1919,0.5,0,0.24
4.63E+05,1.85E+08,153.6,1860,0.5,0,0.24
4.53E+05,1.80E+08,153.6,1856,0.5,0,0.24
4.47E+05,1.85E+08,153.6,1902,0.5,0,0.24
4.38E+05,1.87E+08,153.6,1884,0.5,0,0.24
4.53E+05,1.95E+08,153.6,1917,0.5,0,0.24
4.32E+05,1.86E+08,153.6,1948,0.5,0,0.24
4.58E+05,1.92E+08,153.6,1964,0.5,0,0.24
4.49E+05,1.91E+08,153.6,1937,0.5,0,0.24
4.47E+05,1.82E+08,153.6,1954,0.5,0,0.24
4.51E+05,1.95E+08,153.6,1968,0.5,0,0.24
4.52E+05,1.96E+08,153.6,1965,0.5,0,0.24
4.62E+05,1.96E+08,153.6,1936,0.5,0,0.24
4.62E+05,1.99E+08,153.6,1942,0.5,0,0.24
4.31E+05,1.78E+08,153.6,1883,0.5,0,0.24
4.40E+05,1.78E+08,153.6,1834,0.5,0,0.24
4.42E+05,1.92E+08,153.6,1883,0.5,0,0.24
4.48E+05,2.02E+08,153.6,2244,0.5,0,0.24
5.87E+05,3.02E+08,153.6,2536,0.5,0,0.24
7.30E+05,3.95E+08,153.6,2662,0.5,0,0.24
8.01E+05,4.24E+08,153.6,2781,0.5,0,0.24
8.62E+05,4.98E+08,153.6,2922,0.5,0,0.24
9.07E+05,5.43E+08,153.6,2990,0.5,0,0.24
9.52E+05,5.71E+08,153.6,3006,0.5,0,0.24
9.58E+05,5.81E+08,153.6,3013,0.5,0,0.24
9.66E+05,6.14E+08,153.6,2986,0.5,0,0.24
9.92E+05,6.35E+08,153.6,2995,0.5,0,0.24
1.01E+06,6.74E+08,153.6,2898,0.5,0,0.24
9.92E+05,7.02E+08,153.6,2972,0.5,0,0.24
1.02E+06,6.94E+08,153.6,2944,0.5,0,0.24
1.01E+06,6.76E+08,153.6,2976,0.5,0,0.24
1.03E+06,6.53E+08,153.6,2887,0.5,0,0.24
9.47E+05,6.46E+08,153.6,2994,0.5,0,0.24
1.00E+06,5.92E+08,153.6,2955,0.5,0,0.24
1.01E+06,6.03E+08,153.6,2976,0.5,0,0.24
1.05E+06,6.14E+08,153.6,3047,0.5,0,0.24
1.03E+06,6.38E+08,153.6,3006,0.5,0,0.24
1.00E+06,6.32E+08,153.6,3079,0.5,0,0.24
1.02E+06,6.29E+08,153.6,3021,0.5,0,0.24
1.02E+06,6.18E+08,153.6,2991,0.5,0,0.24
1.00E+06,6.11E+08,153.6,3024,0.5,0,0.24
1.04E+06,6.41E+08,153.6,3023,0.5,0,0.24
1.05E+06,6.81E+08,153.6,2962,0.5,0,0.24
1.02E+06,7.07E+08,153.6,3020,0.5,0,0.24
1.04E+06,6.80E+08,153.6,2981,0.5,0,0.24
1.03E+06,7.13E+08,153.6,2985,0.5,0,0.24
9.96E+05,6.39E+08,153.6,2994,0.5,0,0.24
1.04E+06,6.43E+08,153.6,3022,0.5,0,0.24
1.03E+06,6.52E+08,153.6,3003,0.5,0,0.24
1.00E+06,6.42E+08,153.6,3039,0.5,0,0.24
1.03E+06,6.58E+08,153.6,2910,0.5,0,0.24
1.03E+06,6.80E+08,153.6,2861,0.5,0,0.24
1.01E+06,6.70E+08,153.6,2883,0.5,0,0.24
9.65E+05,6.07E+08,153.6,2968,0.5,0,0.24
9.78E+05,6.09E+08,153.6,2993,0.5,0,0.24
9.82E+05,6.15E+08,153.6,2955,0.5,0,0.24
9.93E+05,6.53E+08,153.6,3029,0.5,0,0.24
1.01E+06,6.66E+08,153.6,2960,0.5,0,0.24
1.03E+06,6.68E+08,153.6,2868,0.5,0,0.24
9.83E+05,6.32E+08,153.6,3015,0.5,0,0.24
1.02E+06,7.00E+08,153.6,3015,0.5,0,0.24
1.02E+06,6.82E+08,153.6,2999,0.5,0,0.24
1.02E+06,6.67E+08,153.6,2921,0.5,0,0.24
1.02E+06,6.66E+08,153.6,2983,0.5,0,0.24
9.82E+05,6.62E+08,153.6,2908,0.5,0,0.24
9.83E+05,6.43E+08,153.6,3022,0.5,0,0.24
9.99E+05,6.64E+08,153.6,2993,0.5,0,0.24
1.06E+06,7.19E+08,153.6,3083,0.5,0,0.24
1.09E+06,7.52E+08,153.6,2995,0.5,0,0.24
1.03E+06,7.08E+08,153.6,3026,0.5,0,0.24
1.00E+06,6.75E+08,153.6,3024,0.5,0,0.24
1.01E+06,6.60E+08,153.6,3010,0.5,0,0.24
1.02E+06,6.55E+08,153.6,3064,0.5,0,0.24
1.06E+06,6.62E+08,153.6,2950,0.5,0,0.24
1.03E+06,6.47E+08,153.6,2941,0.5,0,0.24
1.01E+06,6.78E+08,153.6,2991,0.5,0,0.24
1.03E+06,6.68E+08,153.6,2880,0.5,0,0.24
9.97E+05,6.64E+08,153.6,2883,0.5,0,0.24
1.02E+06,6.62E+08,153.6,2823,0.5,0,0.24
9.85E+05,6.91E+08,153.6,2932,0.5,0,0.24
9.89E+05,6.53E+08,153.6,2886,0.5,0,0.24
9.91E+05,6.74E+08,153.6,2885,0.5,0,0.24
9.82E+05,6.41E+08,153.6,2938,0.5,0,0.24
9.69E+05,6.45E+08,153.6,2959,0.5,0,0.24
9.83E+05,6.34E+08,153.6,2965,0.5,0,0.24
9.79E+05,6.46E+08,153.6,3031,0.5,0,0.24
1.04E+06,6.37E+08,153.6,3122,0.5,0,0.24
1.07E+06,6.90E+08,153.6,3048,0.5,0,0.24
1.05E+06,6.94E+08,153.6,3063,0.5,0,0.24
1.08E+06,6.80E+08,153.6,3015,0.5,0,0.24
1.04E+06,6.86E+08,153.6,2923,0.5,0,0.24
1.01E+06,6.91E+08,153.6,2932,0.5,0,0.24
1.00E+06,6.62E+08,153.6,3042,0.5,0,0.24
1.04E+06,6.49E+08,153.6,3045,0.5,0,0.24
1.05E+06,6.84E+08,153.6,2978,0.5,0,0.24
1.09E+06,7.31E+08,153.6,2960,0.5,0,0.24
1.02E+06,7.11E+08,153.6,2991,0.5,0,0.24
9.90E+05,6.91E+08,153.6,2973,0.5,0,0.24
9.96E+05,7.09E+08,153.6,2924,0.5,0,0.24
9.68E+05,6.04E+08,153.6,2976,0.5,0,0.24
1.04E+06,6.58E+08,153.6,3011,0.5,0,0.24
1.04E+06,6.92E+08,153.6,2974,0.5,0,0.24
9.93E+05,6.70E+08,153.6,2954,0.5,0,0.24
1.01E+06,6.55E+08,153.6,2998,0.5,0,0.24
1.02E+06,6.65E+08,153.6,2869,0.5,0,0.24
9.69E+05,6.31E+08,153.6,2946,0.5,0,0.24
9.60E+05,6.07E+08,153.6,2940,0.5,0,0.24
9.48E+05,6.27E+08,153.6,3059,0.5,0,0.24
1.03E+06,6.81E+08,153.6,2968,0.5,0,0.24
1.01E+06,6.76E+08,153.6,2980,0.5,0,0.24
1.04E+06,7.09E+08,153.6,3001,0.5,0,0.24
1.01E+06,7.16E+08,153.6,3027,0.5,0,0.24
1.00E+06,6.77E+08,153.6,3021,0.5,0,0.24
1.03E+06,6.94E+08,153.6,2952,0.5,0,0.24
1.03E+06,7.05E+08,153.6,2986,0.5,0,0.24
1.00E+06,6.95E+08,153.6,2979,0.5,0,0.24
1.01E+06,6.80E+08,153.6,2953,0.5,0,0.24
3.32E+05,2.70E+08,153.6,1858,0.5,0,0.26
4.13E+05,2.42E+08,153.6,2173,0.5,0,0.26
5.38E+05,2.70E+08,153.6,2437,0.5,0,0.26
6.90E+05,3.75E+08,153.6,2639,0.5,0,0.26
7.91E+05,4.51E+08,153.6,2730,0.5,0,0.26
8.77E+05,5.11E+08,153.6,2851,0.5,0,0.26
8.88E+05,5.59E+08,153.6,2975,0.5,0,0.26
9.43E+05,5.82E+08,153.6,3034,0.5,0,0.26
9.95E+05,6.36E+08,153.6,2972,0.5,0,0.26
9.73E+05,6.40E+08,153.6,2909,0.5,0,0.26
9.86E+05,6.61E+08,153.6,2858,0.5,0,0.26
9.73E+05,6.38E+08,153.6,2994,0.5,0,0.26
9.93E+05,6.48E+08,153.6,3033,0.5,0,0.26
1.02E+06,6.54E+08,153.6,3053,0.5,0,0.26
1.04E+06,6.64E+08,153.6,2986,0.5,0,0.26
1.04E+06,6.63E+08,153.6,2978,0.5,0,0.26
1.03E+06,6.41E+08,153.6,3089,0.5,0,0.26
1.03E+06,6.52E+08,153.6,2873,0.5,0,0.26
9.89E+05,6.34E+08,153.6,2973,0.5,0,0.26
1.00E+06,6.72E+08,153.6,2952,0.5,0,0.26
1.03E+06,6.73E+08,153.6,2908,0.5,0,0.26
1.01E+06,6.78E+08,153.6,2917,0.5,0,0.26
9.79E+05,6.36E+08,153.6,2951,0.5,0,0.26
9.93E+05,6.53E+08,153.6,3045,0.5,0,0.26
1.02E+06,6.54E+08,153.6,3050,0.5,0,0.26
1.03E+06,6.73E+08,153.6,3005,0.5,0,0.26
1.06E+06,6.71E+08,153.6,2964,0.5,0,0.26
1.05E+06,7.15E+08,153.6,2970,0.5,0,0.26
1.02E+06,7.38E+08,153.6,2883,0.5,0,0.26
9.91E+05,6.80E+08,153.6,2954,0.5,0,0.26
9.68E+05,6.69E+08,153.6,2961,0.5,0,0.26
9.97E+05,6.13E+08,153.6,3024,0.5,0,0.26
1.03E+06,6.43E+08,153.6,3085,0.5,0,0.26
1.06E+06,6.74E+08,153.6,2944,0.5,0,0.26
1.02E+06,6.67E+08,153.6,2958,0.5,0,0.26
1.01E+06,6.40E+08,153.6,3047,0.5,0,0.26
1.03E+06,6.88E+08,153.6,2950,0.5,0,0.26
1.02E+06,7.22E+08,153.6,2998,0.5,0,0.26
9.91E+05,6.86E+08,153.6,2932,0.5,0,0.26
9.95E+05,6.62E+08,153.6,2899,0.5,0,0.26
1.01E+06,6.63E+08,153.6,2918,0.5,0,0.26
1.01E+06,6.43E+08,153.6,2978,0.5,0,0.26
1.00E+06,6.11E+08,153.6,3054,0.5,0,0.26
1.01E+06,6.10E+08,153.6,3025,0.5,0,0.26
1.04E+06,6.43E+08,153.6,3044,0.5,0,0.26
1.06E+06,6.53E+08,153.6,3001,0.5,0,0.26
1.05E+06,6.77E+08,153.6,2973,0.5,0,0.26
1.01E+06,6.22E+08,153.6,2956,0.5,0,0.26
9.99E+05,5.94E+08,153.6,3011,0.5,0,0.26
9.78E+05,6.10E+08,153.6,2995,0.5,0,0.26
1.03E+06,6.23E+08,153.6,3039,0.5,0,0.26
1.01E+06,6.69E+08,153.6,2937,0.5,0,0.26
1.00E+06,6.72E+08,153.6,2911,0.5,0,0.26
9.98E+05,6.48E+08,153.6,2933,0.5,0,0.26
9.71E+05,6.17E+08,153.6,2940,0.5,0,0.26
1.01E+06,6.21E+08,153.6,2891,0.5,0,0.26
9.58E+05,6.01E+08,153.6,2995,0.5,0,0.26
9.75E+05,5.83E+08,153.6,3054,0.5,0,0.26
1.03E+06,6.19E+08,153.6,3029,0.5,0,0.26
1.04E+06,6.82E+08,153.6,2922,0.5,0,0.26
1.02E+06,6.44E+08,153.6,2983,0.5,0,0.26
9.90E+05,6.43E+08,153.6,3031,0.5,0,0.26
9.80E+05,6.38E+08,153.6,3034,0.5,0,0.26
9.87E+05,6.39E+08,153.6,3051,0.5,0,0.26
1.04E+06,6.39E+08,153.6,3041,0.5,0,0.26
1.06E+06,6.47E+08,153.6,3053,0.5,0,0.26
1.01E+06,6.56E+08,153.6,2907,0.5,0,0.26
1.00E+06,6.83E+08,153.6,2857,0.5,0,0.26
9.74E+05,6.60E+08,153.6,2824,0.5,0,0.26
9.64E+05,6.33E+08,153.6,2870,0.5,0,0.26
9.68E+05,6.43E+08,153.6,2954,0.5,0,0.26
9.79E+05,6.31E+08,153.6,3011,0.5,0,0.26
9.72E+05,6.09E+08,153.6,3010,0.5,0,0.26
1.01E+06,6.23E+08,153.6,3048,0.5,0,0.26
1.04E+06,6.25E+08,153.6,3129,0.5,0,0.26
1.09E+06,6.94E+08,153.6,3021,0.5,0,0.26
1.09E+06,7.20E+08,153.6,3045,0.5,0,0.26
1.04E+06,7.22E+08,153.6,3059,0.5,0,0.26
1.03E+06,6.90E+08,153.6,3030,0.5,0,0.26
1.02E+06,7.16E+08,153.6,3002,0.5,0,0.26
1.04E+06,6.98E+08,153.6,2900,0.5,0,0.26
1.03E+06,6.72E+08,153.6,2925,0.5,0,0.26
1.00E+06,6.68E+08,153.6,2879,0.5,0,0.26
9.95E+05,6.37E+08,153.6,3066,0.5,0,0.26
1.03E+06,6.42E+08,153.6,3116,0.5,0,0.26
1.06E+06,6.71E+08,153.6,3032,0.5,0,0.26
1.07E+06,6.65E+08,153.6,3010,0.5,0,0.26
1.09E+06,7.14E+08,153.6,3019,0.5,0,0.26
1.05E+06,6.93E+08,153.6,2995,0.5,0,0.26
1.01E+06,7.00E+08,153.6,2957,0.5,0,0.26
9.77E+05,6.93E+08,153.6,2959,0.5,0,0.26
9.93E+05,6.51E+08,153.6,2988,0.5,0,0.26
1.03E+06,6.60E+08,153.6,2943,0.5,0,0.26
9.92E+05,6.38E+08,153.6,2493,0.5,0,0.26
6.92E+05,3.77E+08,153.6,2340,0.5,0,0.26
6.27E+05,3.17E+08,153.6,2185,0.5,0,0.26
5.77E+05,2.74E+08,153.6,2078,0.5,0,0.26
5.32E+05,2.51E+08,153.6,2094,0.5,0,0.26
5.30E+05,2.16E+08,153.6,2068,0.5,0,0.26
5.13E+05,2.29E+08,153.6,2051,0.5,0,0.26
5.00E+05,2.16E+08,153.6,2005,0.5,0,0.26
4.79E+05,2.12E+08,153.6,2034,0.5,0,0.26
4.95E+05,2.00E+08,153.6,2026,0.5,0,0.26
5.00E+05,2.14E+08,153.6,1990,0.5,0,0.26
4.75E+05,2.20E+08,153.6,1973,0.5,0,0.26
4.72E+05,2.12E+08,153.6,2028,0.5,0,0.26
4.65E+05,1.92E+08,153.6,1962,0.5,0,0.26
4.63E+05,2.03E+08,153.6,1935,0.5,0,0.26
4.45E+05,1.82E+08,153.6,1918,0.5,0,0.26
4.56E+05,1.95E+08,153.6,1938,0.5,0,0.26
4.39E+05,1.84E+08,153.6,1934,0.5,0,0.26
4.55E+05,1.82E+08,153.6,1931,0.5,0,0.26
4.69E+05,1.93E+08,153.6,1883,0.5,0,0.26
4.40E+05,1.78E+08,153.6,1897,0.5,0,0.26
4.55E+05,1.72E+08,153.6,1853,0.5,0,0.26
4.56E+05,1.86E+08,153.6,1878,0.5,0,0.26
4.45E+05,1.71E+08,153.6,1872,0.5,0,0.26
4.31E+05,1.90E+08,153.6,1904,0.5,0,0.26
4.25E+05,1.67E+08,153.6,1891,0.5,0,0.26
4.27E+05,1.78E+08,153.6,1844,0.5,0,0.26
4.35E+05,1.79E+08,153.6,1863,0.5,0,0.26
4.41E+05,1.79E+08,153.6,1866,0.5,0,0.26
4.42E+05,1.78E+08,153.6,1910,0.5,0,0.26
4.36E+05,1.61E+08,153.6,1890,0.5,0,0.26
4.56E+05,1.86E+08,153.6,1872,0.5,0,0.26
4.47E+05,1.92E+08,153.6,1906,0.5,0,0.26
4.25E+05,1.54E+08,153.6,1873,0.5,0,0.26
4.39E+05,1.77E+08,153.6,1853,0.5,0,0.26
4.38E+05,1.83E+08,153.6,1830,0.5,0,0.26
4.33E+05,1.70E+08,153.6,1830,0.5,0,0.26
4.20E+05,1.66E+08,153.6,1862,0.5,0,0.26
4.16E+05,1.70E+08,153.6,1824,0.5,0,0.26
4.22E+05,1.67E+08,153.6,1855,0.5,0,0.26
4.33E+05,1.72E+08,153.6,1861,0.5,0,0.26
4.36E+05,1.90E+08,153.6,1854,0.5,0,0.26
4.19E+05,1.78E+08,153.6,1846,0.5,0,0.26
4.33E+05,1.70E+08,153.6,1867,0.5,0,0.26
4.23E+05,1.83E+08,153.6,1820,0.5,0,0.26
4.23E+05,1.62E+08,153.6,1833,0.5,0,0.26
4.26E+05,1.74E+08,153.6,1796,0.5,0,0.26
4.08E+05,1.60E+08,153.6,1825,0.5,0,0.26
4.21E+05,1.65E+08,153.6,1825,0.5,0,0.26
4.31E+05,1.69E+08,153.6,1871,0.5,0,0.26
4.25E+05,1.77E+08,153.6,1815,0.5,0,0.26
4.04E+05,1.62E+08,153.6,1850,0.5,0,0.26
4.25E+05,1.69E+08,153.6,1849,0.5,0,0.26
4.18E+05,1.66E+08,153.6,1835,0.5,0,0.26
4.23E+05,1.76E+08,153.6,1856,0.5,0,0.26
4.35E+05,1.87E+08,153.6,1877,0.5,0,0.26
4.34E+05,1.87E+08,153.6,1930,0.5,0,0.26
4.54E+05,1.84E+08,153.6,1883,0.5,0,0.26
4.34E+05,1.73E+08,153.6,1868,0.5,0,0.26
4.37E+05,1.86E+08,153.6,1883,0.5,0,0.26
4.43E+05,1.97E+08,153.6,1918,0.5,0,0.26
4.23E+05,1.48E+08,153.6,1871,0.5,0,0.26
4.36E+05,1.56E+08,153.6,1827,0.5,0,0.26
4.47E+05,1.87E+08,153.6,1856,0.5,0,0.26
4.33E+05,1.88E+08,153.6,1896,0.5,0,0.26
4.19E+05,1.60E+08,153.6,1866,0.5,0,0.26
4.15E+05,1.66E+08,153.6,1847,0.5,0,0.26
4.35E+05,1.72E+08,153.6,1845,0.5,0,0.26
4.46E+05,1.83E+08,153.6,1882,0.5,0,0.26
4.43E+05,2.00E+08,153.6,2006,0.5,0,0.26
4.39E+05,1.87E+08,153.6,1941,0.5,0,0.26
4.38E+05,1.67E+08,153.6,1890,0.5,0,0.26
4.59E+05,1.95E+08,153.6,1921,0.5,0,0.26
4.45E+05,1.96E+08,153.6,1964,0.5,0,0.26
4.41E+05,1.92E+08,153.6,1898,0.5,0,0.26
4.44E+05,1.80E+08,153.6,1840,0.5,0,0.26
4.33E+05,1.74E+08,153.6,1861,0.5,0,0.26
4.34E+05,1.67E+08,153.6,1903,0.5,0,0.26
4.44E+05,1.84E+08,153.6,1888,0.5,0,0.26
4.41E+05,1.80E+08,153.6,1888,0.5,0,0.26
4.48E+05,1.85E+08,153.6,1881,0.5,0,0.26
4.37E+05,1.87E+08,153.6,1939,0.5,0,0.26
4.37E+05,1.97E+08,153.6,1951,0.5,0,0.26
4.58E+05,1.88E+08,153.6,1947,0.5,0,0.26
4.55E+05,1.86E+08,153.6,1948,0.5,0,0.26
4.60E+05,1.82E+08,153.6,1946,0.5,0,0.26
4.56E+05,1.94E+08,153.6,1950,0.5,0,0.26
4.48E+05,1.98E+08,153.6,1948,0.5,0,0.26
4.50E+05,1.87E+08,153.6,1910,0.5,0,0.26
4.50E+05,1.93E+08,153.6,1893,0.5,0,0.26
4.35E+05,1.94E+08,153.6,1900,0.5,0,0.26
4.37E+05,1.68E+08,153.6,1865,0.5,0,0.26
4.33E+05,1.84E+08,153.6,1842,0.5,0,0.26
4.34E+05,1.89E+08,153.6,1873,0.5,0,0.26
4.30E+05,1.94E+08,153.6,1902,0.5,0,0.26
4.37E+05,1.97E+08,153.6,1941,0.5,0,0.26
4.28E+05,1.83E+08,153.6,1936,0.5,0,0.26
4.59E+05,1.74E+08,153.6,1915,0.5,0,0.26
4.32E+05,1.59E+08,153.6,1807,0.5,0,0.26
4.31E+05,1.78E+08,153.6,1807,0.5,0,0.26
4.17E+05,1.73E+08,153.6,1832,0.5,0,0.26
3.93E+05,1.57E+08,153.6,2003,0.5,0,0.26
5.45E+05,2.53E+08,153.6,2362,0.5,0,0.26
6.80E+05,3.58E+08,153.6,2557,0.5,0,0.26
7.63E+05,4.20E+08,153.6,2675,0.5,0,0.26
8.07E+05,4.64E+08,153.6,2757,0.5,0,0.26
8.29E+05,5.11E+08,153.6,2883,0.5,0,0.26
9.14E+05,5.56E+08,153.6,2927,0.5,0,0.26
9.59E+05,5.80E+08,153.6,3005,0.5,0,0.26
9.78E+05,5.78E+08,153.6,3022,0.5,0,0.26
1.02E+06,6.27E+08,153.6,3047,0.5,0,0.26
1.02E+06,6.40E+08,153.6,3037,0.5,0,0.26
1.04E+06,6.69E+08,153.6,3037,0.5,0,0.26
1.07E+06,6.80E+08,153.6,2929,0.5,0,0.26
1.03E+06,6.85E+08,153.6,2957,0.5,0,0.26
1.01E+06,7.09E+08,153.6,2893,0.5,0,0.26
9.82E+05,6.41E+08,153.6,2946,0.5,0,0.26
9.46E+05,6.32E+08,153.6,2981,0.5,0,0.26
9.83E+05,6.31E+08,153.6,3028,0.5,0,0.26
1.01E+06,5.98E+08,153.6,2974,0.5,0,0.26
1.02E+06,6.50E+08,153.6,3071,0.5,0,0.26
1.04E+06,6.68E+08,153.6,2945,0.5,0,0.26
1.04E+06,6.76E+08,153.6,2963,0.5,0,0.26
1.03E+06,6.73E+08,153.6,2984,0.5,0,0.26
1.01E+06,6.91E+08,153.6,2986,0.5,0,0.26
1.04E+06,7.26E+08,153.6,3005,0.5,0,0.26
1.01E+06,7.21E+08,153.6,2976,0.5,0,0.26
9.81E+05,6.90E+08,153.6,2962,0.5,0,0.26
9.56E+05,6.47E+08,153.6,2966,0.5,0,0.26
9.98E+05,6.35E+08,153.6,3017,0.5,0,0.26
1.01E+06,6.56E+08,153.6,2901,0.5,0,0.26
1.02E+06,6.56E+08,153.6,2794,0.5,0,0.26
9.58E+05,6.35E+08,153.6,2906,0.5,0,0.26
9.78E+05,6.15E+08,153.6,2902,0.5,0,0.26
9.76E+05,6.03E+08,153.6,2939,0.5,0,0.26
9.56E+05,6.22E+08,153.6,2966,0.5,0,0.26
9.86E+05,6.31E+08,153.6,3049,0.5,0,0.26
1.02E+06,6.64E+08,153.6,2937,0.5,0,0.26
1.01E+06,6.57E+08,153.6,3021,0.5,0,0.26
1.02E+06,6.73E+08,153.6,2941,0.5,0,0.26
1.01E+06,6.40E+08,153.6,2989,0.5,0,0.26
1.00E+06,6.39E+08,153.6,3020,0.5,0,0.26
1.01E+06,6.36E+08,153.6,3097,0.5,0,0.26
1.03E+06,6.56E+08,153.6,3119,0.5,0,0.26
1.04E+06,6.73E+08,153.6,3001,0.5,0,0.26
1.06E+06,6.56E+08,153.6,3037,0.5,0,0.26
1.07E+06,7.06E+08,153.6,2965,0.5,0,0.26
1.04E+06,6.64E+08,153.6,2991,0.5,0,0.26
9.97E+05,6.33E+08,153.6,3026,0.5,0,0.26
9.78E+05,6.37E+08,153.6,3082,0.5,0,0.26
1.04E+06,6.66E+08,153.6,3173,0.5,0,0.26
1.07E+06,7.30E+08,153.6,3040,0.5,0,0.26
1.07E+06,7.06E+08,153.6,3054,0.5,0,0.26
1.06E+06,7.51E+08,153.6,3015,0.5,0,0.26
1.05E+06,7.17E+08,153.6,2982,0.5,0,0.26
1.04E+06,7.15E+08,153.6,3001,0.5,0,0.26
1.01E+06,6.90E+08,153.6,2969,0.5,0,0.26
1.01E+06,7.18E+08,153.6,3012,0.5,0,0.26
1.02E+06,6.79E+08,153.6,3007,0.5,0,0.26
1.05E+06,6.88E+08,153.6,2977,0.5,0,0.26
1.05E+06,6.89E+08,153.6,3020,0.5,0,0.26
1.02E+06,6.87E+08,153.6,2998,0.5,0,0.26
1.01E+06,6.67E+08,153.6,2910,0.5,0,0.26
9.68E+05,6.37E+08,153.6,2937,0.5,0,0.26
9.87E+05,6.46E+08,153.6,2953,0.5,0,0.26
9.91E+05,6.58E+08,153.6,2879,0.5,0,0.26
9.97E+05,6.60E+08,153.6,2871,0.5,0,0.26
9.70E+05,6.31E+08,153.6,2971,0.5,0,0.26
9.72E+05,6.26E+08,153.6,3003,0.5,0,0.26
9.91E+05,6.21E+08,153.6,3077,0.5,0,0.26
1.00E+06,6.27E+08,153.6,3040,0.5,0,0.26
1.05E+06,6.40E+08,153.6,3029,0.5,0,0.26
1.03E+06,6.84E+08,153.6,3017,0.5,0,0.26
1.01E+06,6.50E+08,153.6,2842,0.5,0,0.26
9.88E+05,6.36E+08,153.6,2971,0.5,0,0.26
9.65E+05,6.34E+08,153.6,2995,0.5,0,0.26
9.75E+05,6.16E+08,153.6,2971,0.5,0,0.26
9.80E+05,5.95E+08,153.6,3013,0.5,0,0.26
9.92E+05,6.25E+08,153.6,3065,0.5,0,0.26
1.04E+06,6.72E+08,153.6,2982,0.5,0,0.26
1.04E+06,7.03E+08,153.6,2970,0.5,0,0.26
1.01E+06,6.76E+08,153.6,2927,0.5,0,0.26
1.01E+06,6.57E+08,153.6,2852,0.5,0,0.26
9.78E+05,6.79E+08,153.6,2887,0.5,0,0.26
9.84E+05,6.70E+08,153.6,2899,0.5,0,0.26
1.00E+06,6.68E+08,153.6,2936,0.5,0,0.26
1.00E+06,6.84E+08,153.6,2991,0.5,0,0.26
1.02E+06,7.05E+08,153.6,3007,0.5,0,0.26
1.03E+06,6.43E+08,153.6,3022,0.5,0,0.26
9.97E+05,6.48E+08,153.6,2864,0.5,0,0.26
9.92E+05,6.23E+08,153.6,2951,0.5,0,0.26
9.72E+05,6.47E+08,153.6,2922,0.5,0,0.26
9.79E+05,6.24E+08,153.6,2981,0.5,0,0.26
9.91E+05,6.26E+08,153.6,2972,0.5,0,0.26
9.93E+05,5.98E+08,153.6,3030,0.5,0,0.26
1.06E+06,6.69E+08,153.6,2988,0.5,0,0.26
1.04E+06,6.89E+08,153.6,2971,0.5,0,0.26
