SumBiomass,fecund_pop,Lp50_pop,num_pop,Finput,CVg,Epoch
1.86E+07,1.00E+08,480.67,2443,0.2,0,1
1.84E+07,9.81E+07,480.67,2467,0.2,0,1
1.89E+07,1.00E+08,480.67,2482,0.2,0,1
1.83E+07,9.66E+07,480.67,2494,0.2,0,1
1.82E+07,9.47E+07,480.67,2462,0.2,0,1
1.81E+07,9.37E+07,480.67,2423,0.2,0,1
1.77E+07,9.18E+07,480.67,2415,0.2,0,1
1.77E+07,9.41E+07,480.67,2429,0.2,0,1
1.81E+07,9.55E+07,480.67,2447,0.2,0,1
1.80E+07,9.36E+07,480.67,2386,0.2,0,1
1.77E+07,8.37E+07,480.67,2372,0.2,0,1
1.81E+07,9.04E+07,480.67,2409,0.2,0,1
1.86E+07,9.47E+07,480.67,2429,0.2,0,1
1.80E+07,9.57E+07,480.67,2410,0.2,0,1
1.82E+07,9.82E+07,480.67,2432,0.2,0,1
1.80E+07,9.28E+07,480.67,2415,0.2,0,1
1.82E+07,9.56E+07,480.67,2416,0.2,0,1
1.80E+07,9.95E+07,480.67,2481,0.2,0,1
1.82E+07,9.62E+07,480.67,2521,0.2,0,1
1.88E+07,9.63E+07,480.67,2503,0.2,0,1
1.92E+07,1.02E+08,480.67,2457,0.2,0,1
1.83E+07,9.50E+07,480.67,2429,0.2,0,1
1.76E+07,9.02E+07,480.67,2472,0.2,0,1
1.83E+07,8.86E+07,480.67,2475,0.2,0,1
1.85E+07,9.39E+07,480.67,2488,0.2,0,1
1.90E+07,1.00E+08,480.67,2501,0.2,0,1
1.88E+07,1.00E+08,480.67,2431,0.2,0,1
1.87E+07,1.02E+08,480.67,2448,0.2,0,1
1.86E+07,1.00E+08,480.67,2500,0.2,0,1
1.83E+07,9.88E+07,480.67,2528,0.2,0,1
1.86E+07,1.02E+08,480.67,2478,0.2,0,1
1.86E+07,9.95E+07,480.67,2490,0.2,0,1
1.84E+07,1.02E+08,480.67,2475,0.2,0,1
1.86E+07,1.01E+08,480.67,2487,0.2,0,1
1.90E+07,1.01E+08,480.67,2406,0.2,0,1
1.83E+07,9.71E+07,480.67,2476,0.2,0,1
1.84E+07,9.75E+07,480.67,2525,0.2,0,1
1.83E+07,9.66E+07,480.67,2492,0.2,0,1
1.85E+07,9.79E+07,480.67,2530,0.2,0,1
1.89E+07,1.04E+08,480.67,2502,0.2,0,1
1.85E+07,1.01E+08,480.67,2519,0.2,0,1
1.87E+07,9.99E+07,480.67,2477,0.2,0,1
1.89E+07,1.02E+08,480.67,2488,0.2,0,1
1.87E+07,1.04E+08,480.67,2468,0.2,0,1
1.88E+07,1.03E+08,480.67,2437,0.2,0,1
1.85E+07,1.02E+08,480.67,2350,0.2,0,1
1.80E+07,1.00E+08,480.67,2347,0.2,0,1
1.71E+07,9.46E+07,480.67,2361,0.2,0,1
1.72E+07,9.47E+07,480.67,2371,0.2,0,1
1.77E+07,9.96E+07,480.67,2404,0.2,0,1
1.76E+07,9.25E+07,480.67,2412,0.2,0,1
1.78E+07,9.64E+07,480.67,2453,0.2,0,1
1.77E+07,9.13E+07,480.67,2447,0.2,0,1
1.82E+07,9.43E+07,480.67,2435,0.2,0,1
1.83E+07,9.82E+07,480.67,2463,0.2,0,1
1.82E+07,1.02E+08,480.67,2425,0.2,0,1
1.75E+07,9.98E+07,480.67,2460,0.2,0,1
1.81E+07,1.02E+08,480.67,2500,0.2,0,1
1.89E+07,1.06E+08,480.67,2489,0.2,0,1
1.84E+07,1.05E+08,480.67,2427,0.2,0,1
1.77E+07,9.82E+07,480.67,2458,0.2,0,1
1.80E+07,9.94E+07,480.67,2472,0.2,0,1
1.78E+07,1.02E+08,480.67,2452,0.2,0,1
1.79E+07,9.96E+07,480.67,2477,0.2,0,1
1.81E+07,1.06E+08,480.67,2380,0.2,0,1
1.74E+07,1.05E+08,480.67,2387,0.2,0,1
1.82E+07,1.09E+08,480.67,2414,0.2,0,1
1.81E+07,1.04E+08,480.67,2409,0.2,0,1
1.75E+07,1.00E+08,480.67,2397,0.2,0,1
1.72E+07,9.89E+07,480.67,2426,0.2,0,1
1.73E+07,9.71E+07,480.67,2435,0.2,0,1
1.76E+07,9.90E+07,480.67,2440,0.2,0,1
1.77E+07,9.63E+07,480.67,2501,0.2,0,1
1.87E+07,1.01E+08,480.67,2497,0.2,0,1
1.86E+07,9.40E+07,480.67,2499,0.2,0,1
1.84E+07,9.41E+07,480.67,2502,0.2,0,1
1.87E+07,9.79E+07,480.67,2511,0.2,0,1
1.87E+07,9.76E+07,480.67,2496,0.2,0,1
1.85E+07,1.02E+08,480.67,2514,0.2,0,1
1.79E+07,1.04E+08,480.67,2480,0.2,0,1
1.82E+07,9.48E+07,480.67,2458,0.2,0,1
1.87E+07,1.01E+08,480.67,2412,0.2,0,1
1.84E+07,9.74E+07,480.67,2714,0.2,0,1
2.21E+07,1.21E+08,480.67,2910,0.2,0,1
2.44E+07,1.37E+08,480.67,3119,0.2,0,1
2.60E+07,1.50E+08,480.67,3343,0.2,0,1
2.80E+07,1.68E+08,480.67,3397,0.2,0,1
2.97E+07,1.86E+08,480.67,3248,0.2,0,1
3.04E+07,2.04E+08,480.67,3174,0.2,0,1
3.09E+07,2.17E+08,480.67,3247,0.2,0,1
3.06E+07,2.22E+08,480.67,3282,0.2,0,1
2.99E+07,2.17E+08,480.67,3267,0.2,0,1
3.02E+07,2.11E+08,480.67,3228,0.2,0,1
3.09E+07,2.09E+08,480.67,3174,0.2,0,1
3.11E+07,2.12E+08,480.67,3156,0.2,0,1
3.14E+07,2.09E+08,480.67,3151,0.2,0,1
3.11E+07,2.09E+08,480.67,3166,0.2,0,1
3.20E+07,2.12E+08,480.67,3174,0.2,0,1
3.18E+07,2.18E+08,480.67,3148,0.2,0,1
3.13E+07,2.11E+08,480.67,3116,0.2,0,1
3.12E+07,1.99E+08,480.67,3086,0.2,0,1
3.09E+07,2.01E+08,480.67,3123,0.2,0,1
3.11E+07,2.03E+08,480.67,3079,0.2,0,1
3.11E+07,2.06E+08,480.67,3065,0.2,0,1
3.11E+07,2.04E+08,480.67,3031,0.2,0,1
3.16E+07,2.15E+08,480.67,3019,0.2,0,1
3.11E+07,2.12E+08,480.67,3017,0.2,0,1
3.07E+07,2.05E+08,480.67,3064,0.2,0,1
3.07E+07,2.07E+08,480.67,3085,0.2,0,1
3.08E+07,2.13E+08,480.67,3056,0.2,0,1
3.05E+07,2.05E+08,480.67,3006,0.2,0,1
3.00E+07,2.04E+08,480.67,3063,0.2,0,1
3.14E+07,2.10E+08,480.67,3039,0.2,0,1
3.11E+07,2.14E+08,480.67,3041,0.2,0,1
3.11E+07,2.19E+08,480.67,3030,0.2,0,1
3.09E+07,2.21E+08,480.67,2987,0.2,0,1
3.09E+07,2.18E+08,480.67,2986,0.2,0,1
3.02E+07,2.10E+08,480.67,2973,0.2,0,1
3.00E+07,2.07E+08,480.67,3009,0.2,0,1
2.99E+07,2.13E+08,480.67,3047,0.2,0,1
3.06E+07,2.08E+08,480.67,3097,0.2,0,1
3.11E+07,2.13E+08,480.67,3101,0.2,0,1
3.13E+07,2.11E+08,480.67,3120,0.2,0,1
3.12E+07,2.09E+08,480.67,3070,0.2,0,1
3.14E+07,2.16E+08,480.67,3071,0.2,0,1
3.12E+07,2.15E+08,480.67,3089,0.2,0,1
3.11E+07,2.09E+08,480.67,3105,0.2,0,1
3.13E+07,2.12E+08,480.67,3112,0.2,0,1
3.14E+07,2.10E+08,480.67,3120,0.2,0,1
3.17E+07,2.15E+08,480.67,3209,0.2,0,1
3.17E+07,2.22E+08,480.67,3115,0.2,0,1
3.15E+07,2.15E+08,480.67,3166,0.2,0,1
3.18E+07,2.16E+08,480.67,3163,0.2,0,1
3.21E+07,2.12E+08,480.67,3144,0.2,0,1
3.18E+07,2.12E+08,480.67,3100,0.2,0,1
3.15E+07,2.03E+08,480.67,3070,0.2,0,1
3.08E+07,2.01E+08,480.67,3079,0.2,0,1
3.12E+07,2.02E+08,480.67,3053,0.2,0,1
3.07E+07,2.12E+08,480.67,3034,0.2,0,1
3.06E+07,2.17E+08,480.67,3130,0.2,0,1
3.15E+07,2.18E+08,480.67,3126,0.2,0,1
3.16E+07,2.19E+08,480.67,3104,0.2,0,1
3.17E+07,2.13E+08,480.67,3093,0.2,0,1
3.12E+07,2.09E+08,480.67,3066,0.2,0,1
3.09E+07,2.05E+08,480.67,3070,0.2,0,1
3.06E+07,2.05E+08,480.67,3059,0.2,0,1
3.05E+07,2.04E+08,480.67,3102,0.2,0,1
3.06E+07,2.01E+08,480.67,3115,0.2,0,1
3.10E+07,1.94E+08,480.67,3249,0.2,0,1
3.13E+07,2.00E+08,480.67,3174,0.2,0,1
3.25E+07,2.08E+08,480.67,3095,0.2,0,1
3.19E+07,2.10E+08,480.67,3028,0.2,0,1
3.11E+07,2.08E+08,480.67,3054,0.2,0,1
3.13E+07,2.13E+08,480.67,3102,0.2,0,1
3.14E+07,2.09E+08,480.67,3091,0.2,0,1
3.14E+07,2.09E+08,480.67,3067,0.2,0,1
3.14E+07,2.10E+08,480.67,3079,0.2,0,1
3.19E+07,2.17E+08,480.67,3126,0.2,0,1
3.15E+07,2.17E+08,480.67,3195,0.2,0,1
3.21E+07,2.19E+08,480.67,3114,0.2,0,1
3.19E+07,2.17E+08,480.67,3057,0.2,0,1
3.15E+07,2.15E+08,480.67,3115,0.2,0,1
3.19E+07,2.28E+08,480.67,3123,0.2,0,1
3.16E+07,2.27E+08,480.67,3101,0.2,0,1
3.12E+07,2.18E+08,480.67,3045,0.2,0,1
3.09E+07,2.07E+08,480.67,3032,0.2,0,1
3.11E+07,2.01E+08,480.67,3052,0.2,0,1
3.06E+07,2.10E+08,480.67,3072,0.2,0,1
3.09E+07,2.06E+08,480.67,3035,0.2,0,1
3.11E+07,2.12E+08,480.67,3110,0.2,0,1
3.14E+07,2.12E+08,480.67,3095,0.2,0,1
3.13E+07,2.10E+08,480.67,3109,0.2,0,1
3.16E+07,2.06E+08,480.67,3071,0.2,0,1
3.16E+07,2.11E+08,480.67,3055,0.2,0,1
3.13E+07,2.13E+08,480.67,3093,0.2,0,1
3.13E+07,2.18E+08,480.67,3119,0.2,0,1
3.13E+07,2.15E+08,480.67,3143,0.2,0,1
3.24E+07,2.22E+08,480.67,3152,0.2,0,1
3.22E+07,2.28E+08,480.67,3147,0.2,0,1
3.14E+07,2.18E+08,480.67,3078,0.2,0,1
3.19E+07,2.16E+08,480.67,3109,0.2,0,1
3.13E+07,2.09E+08,480.67,3072,0.2,0,1
1.59E+07,1.54E+08,480.67,2687,0.2,12,1
1.81E+07,1.22E+08,480.67,2936,0.2,12,1
2.09E+07,1.30E+08,480.67,3134,0.2,12,1
2.40E+07,1.48E+08,480.67,3294,0.2,12,1
2.68E+07,1.62E+08,480.67,3421,0.2,12,1
2.89E+07,1.80E+08,480.67,3400,0.2,12,1
3.10E+07,1.94E+08,480.67,3322,0.2,12,1
3.29E+07,2.15E+08,480.67,3248,0.2,12,1
3.25E+07,2.17E+08,480.67,3181,0.2,12,1
3.20E+07,2.21E+08,480.67,3208,0.2,12,1
3.09E+07,2.19E+08,480.67,3227,0.2,12,1
3.06E+07,2.08E+08,480.67,3198,0.2,12,1
3.04E+07,2.06E+08,480.67,3154,0.2,12,1
3.08E+07,2.15E+08,480.67,3104,0.2,12,1
3.12E+07,2.16E+08,480.67,3036,0.2,12,1
3.03E+07,2.09E+08,480.67,3043,0.2,12,1
3.06E+07,2.08E+08,480.67,3125,0.2,12,1
3.15E+07,2.14E+08,480.67,3117,0.2,12,1
3.15E+07,2.15E+08,480.67,3150,0.2,12,1
3.20E+07,2.21E+08,480.67,3158,0.2,12,1
3.21E+07,2.25E+08,480.67,3128,0.2,12,1
3.15E+07,2.20E+08,480.67,3089,0.2,12,1
3.15E+07,2.20E+08,480.67,3038,0.2,12,1
3.17E+07,2.18E+08,480.67,2941,0.2,12,1
3.06E+07,2.18E+08,480.67,2960,0.2,12,1
3.07E+07,2.18E+08,480.67,2972,0.2,12,1
2.99E+07,2.13E+08,480.67,2998,0.2,12,1
2.96E+07,2.01E+08,480.67,3009,0.2,12,1
2.96E+07,2.00E+08,480.67,3144,0.2,12,1
3.00E+07,1.96E+08,480.67,3116,0.2,12,1
3.06E+07,1.92E+08,480.67,3205,0.2,12,1
3.07E+07,1.91E+08,480.67,3333,0.2,12,1
3.17E+07,1.96E+08,480.67,3420,0.2,12,1
3.29E+07,2.06E+08,480.67,3283,0.2,12,1
3.30E+07,2.10E+08,480.67,3250,0.2,12,1
3.34E+07,2.14E+08,480.67,3248,0.2,12,1
3.31E+07,2.29E+08,480.67,3209,0.2,12,1
3.31E+07,2.33E+08,480.67,3230,0.2,12,1
3.30E+07,2.36E+08,480.67,3174,0.2,12,1
3.27E+07,2.32E+08,480.67,3195,0.2,12,1
3.28E+07,2.26E+08,480.67,3099,0.2,12,1
3.12E+07,2.20E+08,480.67,3043,0.2,12,1
3.08E+07,2.16E+08,480.67,2997,0.2,12,1
3.06E+07,2.14E+08,480.67,3003,0.2,12,1
3.05E+07,2.10E+08,480.67,3014,0.2,12,1
3.04E+07,2.13E+08,480.67,3042,0.2,12,1
3.04E+07,2.07E+08,480.67,3041,0.2,12,1
3.03E+07,2.01E+08,480.67,3035,0.2,12,1
3.07E+07,2.03E+08,480.67,3053,0.2,12,1
3.07E+07,2.00E+08,480.67,3090,0.2,12,1
3.08E+07,1.94E+08,480.67,3204,0.2,12,1
3.12E+07,2.03E+08,480.67,3184,0.2,12,1
3.24E+07,2.07E+08,480.67,3166,0.2,12,1
3.26E+07,2.08E+08,480.67,3132,0.2,12,1
3.25E+07,2.16E+08,480.67,3087,0.2,12,1
3.19E+07,2.18E+08,480.67,3070,0.2,12,1
3.17E+07,2.14E+08,480.67,3110,0.2,12,1
3.15E+07,2.16E+08,480.67,3150,0.2,12,1
3.21E+07,2.19E+08,480.67,3092,0.2,12,1
3.23E+07,2.14E+08,480.67,3071,0.2,12,1
3.12E+07,2.06E+08,480.67,3066,0.2,12,1
3.09E+07,2.04E+08,480.67,3069,0.2,12,1
3.09E+07,2.05E+08,480.67,3089,0.2,12,1
3.10E+07,2.07E+08,480.67,3092,0.2,12,1
3.19E+07,2.12E+08,480.67,3095,0.2,12,1
3.21E+07,2.11E+08,480.67,3092,0.2,12,1
3.14E+07,2.08E+08,480.67,3107,0.2,12,1
3.12E+07,2.08E+08,480.67,3098,0.2,12,1
3.18E+07,2.11E+08,480.67,3097,0.2,12,1
3.17E+07,2.14E+08,480.67,3095,0.2,12,1
3.05E+07,2.13E+08,480.67,3084,0.2,12,1
3.03E+07,2.04E+08,480.67,3058,0.2,12,1
3.07E+07,2.14E+08,480.67,3026,0.2,12,1
3.06E+07,2.18E+08,480.67,3039,0.2,12,1
3.09E+07,2.20E+08,480.67,3086,0.2,12,1
3.09E+07,2.12E+08,480.67,3098,0.2,12,1
3.12E+07,2.11E+08,480.67,3093,0.2,12,1
3.12E+07,2.12E+08,480.67,3070,0.2,12,1
3.10E+07,2.14E+08,480.67,3026,0.2,12,1
3.06E+07,2.06E+08,480.67,3052,0.2,12,1
3.12E+07,2.22E+08,480.67,3105,0.2,12,1
3.16E+07,2.26E+08,480.67,3079,0.2,12,1
3.14E+07,2.23E+08,480.67,3135,0.2,12,1
3.26E+07,2.29E+08,480.67,3105,0.2,12,1
3.19E+07,2.26E+08,480.67,3103,0.2,12,1
3.13E+07,2.26E+08,480.67,3061,0.2,12,1
3.09E+07,2.26E+08,480.67,3035,0.2,12,1
3.02E+07,2.17E+08,480.67,2958,0.2,12,1
3.03E+07,2.17E+08,480.67,3030,0.2,12,1
3.01E+07,2.17E+08,494.44,2740,0.2,12,1
2.55E+07,1.81E+08,511.64,2572,0.2,12,1
2.17E+07,1.50E+08,518.55,2559,0.2,12,1
1.98E+07,1.24E+08,521.64,2448,0.2,12,1
1.91E+07,1.16E+08,557.4,2406,0.2,12,1
1.89E+07,1.07E+08,567.18,2371,0.2,12,1
1.83E+07,9.98E+07,538.65,2327,0.2,12,1
1.77E+07,9.41E+07,538.69,2297,0.2,12,1
1.76E+07,7.89E+07,536.7,2276,0.2,12,1
1.73E+07,7.82E+07,618.32,2234,0.2,12,1
1.72E+07,7.84E+07,622.15,2175,0.2,12,1
1.64E+07,7.97E+07,618.85,2168,0.2,12,1
1.61E+07,7.52E+07,619.85,2194,0.2,12,1
1.73E+07,7.88E+07,538.1,2159,0.2,12,1
1.57E+07,8.34E+07,550.17,2182,0.2,12,1
1.61E+07,7.82E+07,542.13,2206,0.2,12,1
1.67E+07,8.29E+07,540.79,2160,0.2,12,1
1.65E+07,7.86E+07,538.6,2140,0.2,12,1
1.65E+07,7.94E+07,551.14,2191,0.2,12,1
1.69E+07,8.23E+07,555.48,2194,0.2,12,1
1.67E+07,8.22E+07,535.63,2224,0.2,12,1
1.69E+07,7.92E+07,556.01,2227,0.2,12,1
1.75E+07,8.41E+07,564.63,2213,0.2,12,1
1.72E+07,8.19E+07,565.79,2271,0.2,12,1
1.80E+07,7.58E+07,568.45,2202,0.2,12,1
1.80E+07,7.77E+07,527.78,2162,0.2,12,1
1.83E+07,7.86E+07,512.35,2131,0.2,12,1
1.88E+07,7.35E+07,507.9,2100,0.2,12,1
1.85E+07,6.93E+07,515.28,2158,0.2,12,1
1.96E+07,8.07E+07,523.45,2202,0.2,12,1
1.90E+07,8.50E+07,570.94,2198,0.2,12,1
1.84E+07,8.10E+07,585.59,2123,0.2,12,1
1.87E+07,8.19E+07,587.32,2112,0.2,12,1
1.83E+07,8.68E+07,641.68,2077,0.2,12,1
1.79E+07,8.49E+07,635.49,2122,0.2,12,1
1.86E+07,8.63E+07,655.43,2137,0.2,12,1
1.86E+07,8.45E+07,633.31,2072,0.2,12,1
1.84E+07,8.28E+07,638.43,2082,0.2,12,1
1.90E+07,8.62E+07,585.15,2172,0.2,12,1
2.01E+07,8.74E+07,588.27,2148,0.2,12,1
1.93E+07,8.29E+07,41.616,2148,0.2,12,1
1.95E+07,7.60E+07,45.98,2162,0.2,12,1
1.93E+07,7.93E+07,56.314,2155,0.2,12,1
1.91E+07,8.58E+07,91.578,2137,0.2,12,1
2.04E+07,9.00E+07,87.76,2151,0.2,12,1
1.98E+07,8.53E+07,638.49,2096,0.2,12,1
1.90E+07,8.39E+07,637.09,2115,0.2,12,1
1.95E+07,7.98E+07,632.23,2092,0.2,12,1
1.97E+07,8.10E+07,592.9,2091,0.2,12,1
2.05E+07,7.83E+07,590.45,2047,0.2,12,1
1.94E+07,7.86E+07,354.3,2032,0.2,12,1
1.98E+07,7.94E+07,444.02,2021,0.2,12,1
1.92E+07,7.80E+07,439.76,2035,0.2,12,1
1.92E+07,7.53E+07,462.38,2060,0.2,12,1
2.07E+07,8.06E+07,463.21,2090,0.2,12,1
2.06E+07,8.65E+07,604.81,2108,0.2,12,1
2.02E+07,9.00E+07,599.55,2075,0.2,12,1
2.07E+07,9.15E+07,587.72,2060,0.2,12,1
2.01E+07,8.69E+07,592.04,2081,0.2,12,1
2.08E+07,8.94E+07,593.86,2117,0.2,12,1
2.05E+07,8.85E+07,584.84,2063,0.2,12,1
1.96E+07,8.36E+07,582.53,2122,0.2,12,1
2.03E+07,8.96E+07,588.11,2047,0.2,12,1
1.95E+07,8.98E+07,594.11,2045,0.2,12,1
1.95E+07,8.60E+07,589.08,1998,0.2,12,1
1.93E+07,9.24E+07,601.77,1950,0.2,12,1
1.92E+07,8.51E+07,609.5,1951,0.2,12,1
2.00E+07,8.32E+07,603.81,1997,0.2,12,1
1.96E+07,8.65E+07,607.52,1994,0.2,12,1
2.07E+07,9.11E+07,571.66,2036,0.2,12,1
2.08E+07,9.15E+07,597,2074,0.2,12,1
2.12E+07,9.73E+07,594.49,2067,0.2,12,1
2.11E+07,9.75E+07,598.89,2055,0.2,12,1
1.99E+07,9.47E+07,598.48,2015,0.2,12,1
2.02E+07,9.95E+07,598.7,1975,0.2,12,1
2.14E+07,1.03E+08,615.48,1984,0.2,12,1
2.33E+07,1.11E+08,606.85,2033,0.2,12,1
2.31E+07,9.73E+07,610.45,2062,0.2,12,1
2.37E+07,9.61E+07,605.92,2104,0.2,12,1
2.18E+07,9.42E+07,609.5,1990,0.2,12,1
2.32E+07,9.63E+07,614.58,1940,0.2,12,1
2.22E+07,9.77E+07,596.03,1967,0.2,12,1
2.13E+07,9.44E+07,604.22,2034,0.2,12,1
2.18E+07,9.25E+07,623.09,2021,0.2,12,1
2.25E+07,9.32E+07,614.05,2019,0.2,12,1
2.28E+07,1.01E+08,682.98,2045,0.2,12,1
2.22E+07,1.01E+08,685,2055,0.2,12,1
2.39E+07,9.69E+07,622.24,1987,0.2,12,1
2.17E+07,8.90E+07,613.26,2007,0.2,12,1
2.10E+07,8.15E+07,566.92,1953,0.2,12,1
2.26E+07,7.88E+07,590.17,1936,0.2,12,1
2.24E+07,8.77E+07,601.32,1962,0.2,12,1
2.19E+07,8.51E+07,647.41,1959,0.2,12,1
2.22E+07,9.20E+07,630.69,1969,0.2,12,1
2.16E+07,9.21E+07,630.43,1972,0.2,12,1
2.29E+07,8.91E+07,637.41,1937,0.2,12,1
2.23E+07,8.68E+07,627.1,1882,0.2,12,1
2.36E+07,9.12E+07,634.48,1917,0.2,12,1
2.33E+07,9.35E+07,842.11,1955,0.2,12,1
