SumBiomass,fecund_pop,Lp50_pop,num_pop,Finput,CVg
3.20E+07,2.20E+08,480.67,3180,0.2,0
3.20E+07,2.18E+08,480.67,3101,0.2,0
3.18E+07,2.17E+08,480.67,3053,0.2,0
3.17E+07,2.10E+08,480.67,3036,0.2,0
3.17E+07,2.15E+08,480.67,3005,0.2,0
3.11E+07,2.13E+08,480.67,3071,0.2,0
3.09E+07,2.10E+08,480.67,3097,0.2,0
3.10E+07,2.06E+08,480.67,3087,0.2,0
3.12E+07,2.12E+08,480.67,3032,0.2,0
3.07E+07,2.14E+08,480.67,3030,0.2,0
3.10E+07,2.13E+08,480.67,3039,0.2,0
3.10E+07,2.10E+08,480.67,3085,0.2,0
3.13E+07,2.13E+08,480.67,3120,0.2,0
3.16E+07,2.15E+08,480.67,3050,0.2,0
3.15E+07,2.10E+08,480.67,3094,0.2,0
3.21E+07,2.16E+08,480.67,3149,0.2,0
3.22E+07,2.20E+08,480.67,3227,0.2,0
3.21E+07,2.21E+08,480.67,3173,0.2,0
3.21E+07,2.17E+08,480.67,3202,0.2,0
3.28E+07,2.30E+08,480.67,3164,0.2,0
3.22E+07,2.26E+08,480.67,3126,0.2,0
3.21E+07,2.31E+08,480.67,3121,0.2,0
3.16E+07,2.28E+08,480.67,3096,0.2,0
3.09E+07,2.16E+08,480.67,3141,0.2,0
3.11E+07,2.13E+08,480.67,3097,0.2,0
1.62E+07,1.67E+08,480.67,2704,0.2,12
1.82E+07,1.30E+08,480.67,2903,0.2,12
2.05E+07,1.34E+08,480.67,3073,0.2,12
2.33E+07,1.45E+08,480.67,3210,0.2,12
2.62E+07,1.60E+08,480.67,3356,0.2,12
2.88E+07,1.76E+08,480.67,3361,0.2,12
3.05E+07,1.91E+08,480.67,3286,0.2,12
3.15E+07,2.03E+08,480.67,3258,0.2,12
3.22E+07,2.09E+08,480.67,3205,0.2,12
3.21E+07,2.19E+08,480.67,3204,0.2,12
3.11E+07,2.12E+08,480.67,3222,0.2,12
3.10E+07,2.15E+08,480.67,3184,0.2,12
3.07E+07,2.21E+08,480.67,3161,0.2,12
3.07E+07,2.15E+08,480.67,3080,0.2,12
3.05E+07,2.13E+08,480.67,3058,0.2,12
3.06E+07,2.15E+08,480.67,3062,0.2,12
3.11E+07,2.05E+08,480.67,3021,0.2,12
3.10E+07,2.06E+08,480.67,3001,0.2,12
3.09E+07,2.04E+08,480.67,3038,0.2,12
3.08E+07,2.11E+08,480.67,3045,0.2,12
3.07E+07,2.06E+08,480.67,3000,0.2,12
3.07E+07,2.01E+08,480.67,3005,0.2,12
3.06E+07,2.00E+08,480.67,3001,0.2,12
3.01E+07,2.01E+08,480.67,3039,0.2,12
3.05E+07,2.01E+08,480.67,3071,0.2,12
3.09E+07,2.11E+08,480.67,3084,0.2,12
3.15E+07,2.16E+08,480.67,3054,0.2,12
3.14E+07,2.20E+08,480.67,3048,0.2,12
3.09E+07,2.16E+08,480.67,3039,0.2,12
3.06E+07,2.18E+08,480.67,2988,0.2,12
3.07E+07,2.17E+08,480.67,3028,0.2,12
3.06E+07,2.17E+08,480.67,3077,0.2,12
3.05E+07,2.11E+08,480.67,3079,0.2,12
3.09E+07,2.15E+08,480.67,3129,0.2,12
3.10E+07,2.08E+08,480.67,3086,0.2,12
3.24E+07,2.18E+08,480.67,3061,0.2,12
3.19E+07,2.20E+08,480.67,3036,0.2,12
3.05E+07,2.17E+08,480.67,3045,0.2,12
3.00E+07,2.04E+08,480.67,3075,0.2,12
3.11E+07,2.10E+08,480.67,3076,0.2,12
3.07E+07,2.13E+08,480.67,3023,0.2,12
3.01E+07,2.03E+08,480.67,3018,0.2,12
3.05E+07,2.10E+08,480.67,3038,0.2,12
