SumBiomass,fecund_pop,Lp50_pop,num_pop,Finput,CVg,Gamma
8.23E+05,4.50E+07,259.67,1979,0.5,0,0.34
1.23E+06,5.30E+07,259.67,2251,0.5,0,0.34
1.77E+06,8.92E+07,259.67,2561,0.5,0,0.34
2.07E+06,1.17E+08,259.67,2758,0.5,0,0.34
2.37E+06,1.39E+08,259.67,2799,0.5,0,0.34
2.58E+06,1.46E+08,259.67,2873,0.5,0,0.34
2.70E+06,1.59E+08,259.67,2872,0.5,0,0.34
2.77E+06,1.63E+08,259.67,2974,0.5,0,0.34
2.91E+06,1.74E+08,259.67,3020,0.5,0,0.34
3.03E+06,1.98E+08,259.67,3002,0.5,0,0.34
2.99E+06,1.94E+08,259.67,2975,0.5,0,0.34
2.99E+06,1.90E+08,259.67,3075,0.5,0,0.34
3.08E+06,2.07E+08,259.67,3032,0.5,0,0.34
3.08E+06,2.14E+08,259.67,3063,0.5,0,0.34
3.21E+06,2.18E+08,259.67,3131,0.5,0,0.34
3.19E+06,2.13E+08,259.67,3107,0.5,0,0.34
3.18E+06,2.18E+08,259.67,3080,0.5,0,0.34
3.12E+06,2.09E+08,259.67,3034,0.5,0,0.34
3.14E+06,2.19E+08,259.67,3075,0.5,0,0.34
3.05E+06,2.10E+08,259.67,3127,0.5,0,0.34
3.18E+06,2.10E+08,259.67,3091,0.5,0,0.34
3.16E+06,2.08E+08,259.67,3070,0.5,0,0.34
3.11E+06,2.09E+08,259.67,2919,0.5,0,0.34
3.06E+06,2.03E+08,259.67,2974,0.5,0,0.34
3.03E+06,2.00E+08,259.67,3090,0.5,0,0.34
3.09E+06,1.82E+08,259.67,3053,0.5,0,0.34
3.15E+06,1.84E+08,259.67,3039,0.5,0,0.34
3.16E+06,1.94E+08,259.67,3126,0.5,0,0.34
3.18E+06,1.99E+08,259.67,3144,0.5,0,0.34
3.28E+06,1.98E+08,259.67,3135,0.5,0,0.34
3.20E+06,1.88E+08,259.67,3104,0.5,0,0.34
3.21E+06,2.05E+08,259.67,3144,0.5,0,0.34
3.22E+06,2.12E+08,259.67,3043,0.5,0,0.34
3.24E+06,2.08E+08,259.67,3090,0.5,0,0.34
3.21E+06,2.18E+08,259.67,3063,0.5,0,0.34
3.15E+06,2.08E+08,259.67,3056,0.5,0,0.34
3.18E+06,2.11E+08,259.67,3124,0.5,0,0.34
3.20E+06,2.09E+08,259.67,3088,0.5,0,0.34
3.34E+06,2.20E+08,259.67,3046,0.5,0,0.34
3.35E+06,2.30E+08,259.67,3140,0.5,0,0.34
3.34E+06,2.20E+08,259.67,3077,0.5,0,0.34
3.20E+06,2.07E+08,259.67,3120,0.5,0,0.34
3.29E+06,2.28E+08,259.67,2960,0.5,0,0.34
3.11E+06,2.03E+08,259.67,3062,0.5,0,0.34
3.20E+06,2.06E+08,259.67,2980,0.5,0,0.34
3.12E+06,1.99E+08,259.67,3111,0.5,0,0.34
3.17E+06,2.18E+08,259.67,2977,0.5,0,0.34
2.98E+06,1.95E+08,259.67,3079,0.5,0,0.34
3.07E+06,2.00E+08,259.67,3180,0.5,0,0.34
3.17E+06,2.14E+08,259.67,3227,0.5,0,0.34
3.25E+06,2.10E+08,259.67,3119,0.5,0,0.34
3.24E+06,2.14E+08,259.67,3012,0.5,0,0.34
3.17E+06,2.06E+08,259.67,3117,0.5,0,0.34
3.17E+06,2.04E+08,259.67,3159,0.5,0,0.34
3.20E+06,2.04E+08,259.67,3137,0.5,0,0.34
3.15E+06,1.94E+08,259.67,3173,0.5,0,0.34
3.24E+06,1.99E+08,259.67,3182,0.5,0,0.34
3.24E+06,2.12E+08,259.67,3158,0.5,0,0.34
3.32E+06,2.20E+08,259.67,3097,0.5,0,0.34
3.23E+06,2.14E+08,259.67,3042,0.5,0,0.34
3.17E+06,2.11E+08,259.67,3097,0.5,0,0.34
3.11E+06,2.09E+08,259.67,3129,0.5,0,0.34
3.15E+06,2.05E+08,259.67,3103,0.5,0,0.34
3.16E+06,1.96E+08,259.67,3071,0.5,0,0.34
3.22E+06,2.01E+08,259.67,3034,0.5,0,0.34
3.08E+06,2.02E+08,259.67,3051,0.5,0,0.34
3.11E+06,2.00E+08,259.67,3102,0.5,0,0.34
3.21E+06,2.09E+08,259.67,3175,0.5,0,0.34
3.20E+06,2.09E+08,259.67,3206,0.5,0,0.34
3.33E+06,2.18E+08,259.67,3124,0.5,0,0.34
3.17E+06,2.02E+08,259.67,3163,0.5,0,0.34
3.22E+06,2.00E+08,259.67,3132,0.5,0,0.34
3.25E+06,2.06E+08,259.67,3066,0.5,0,0.34
3.28E+06,2.20E+08,259.67,2989,0.5,0,0.34
3.14E+06,2.07E+08,259.67,2926,0.5,0,0.34
3.07E+06,2.02E+08,259.67,2998,0.5,0,0.34
3.04E+06,2.01E+08,259.67,2989,0.5,0,0.34
2.97E+06,1.88E+08,259.67,2962,0.5,0,0.34
2.96E+06,2.01E+08,259.67,3068,0.5,0,0.34
3.07E+06,2.04E+08,259.67,3180,0.5,0,0.34
3.17E+06,2.02E+08,259.67,3215,0.5,0,0.34
3.41E+06,2.25E+08,259.67,3070,0.5,0,0.34
3.28E+06,2.28E+08,259.67,3014,0.5,0,0.34
3.16E+06,2.24E+08,259.67,2961,0.5,0,0.34
3.00E+06,1.98E+08,259.67,3065,0.5,0,0.34
3.07E+06,2.06E+08,259.67,3039,0.5,0,0.34
3.08E+06,2.03E+08,259.67,3124,0.5,0,0.34
3.16E+06,1.94E+08,259.67,3077,0.5,0,0.34
3.27E+06,2.02E+08,259.67,3061,0.5,0,0.34
3.10E+06,1.97E+08,259.67,3113,0.5,0,0.34
3.12E+06,2.01E+08,259.67,2619,0.5,0,0.34
2.09E+06,1.12E+08,259.67,2322,0.5,0,0.34
1.71E+06,7.34E+07,259.67,2105,0.5,0,0.34
1.51E+06,5.92E+07,259.67,2047,0.5,0,0.34
1.33E+06,5.05E+07,259.67,1888,0.5,0,0.34
1.31E+06,5.00E+07,259.67,1927,0.5,0,0.34
1.25E+06,5.30E+07,259.67,1927,0.5,0,0.34
1.22E+06,5.12E+07,259.67,1918,0.5,0,0.34
1.20E+06,4.39E+07,259.67,1767,0.5,0,0.34
1.20E+06,4.98E+07,259.67,1855,0.5,0,0.34
1.14E+06,4.79E+07,259.67,1835,0.5,0,0.34
1.16E+06,5.10E+07,259.67,1866,0.5,0,0.34
1.13E+06,5.13E+07,259.67,1891,0.5,0,0.34
1.22E+06,5.60E+07,259.67,1911,0.5,0,0.34
1.17E+06,5.43E+07,259.67,1887,0.5,0,0.34
1.18E+06,5.51E+07,259.67,1932,0.5,0,0.34
1.16E+06,5.51E+07,259.67,1967,0.5,0,0.34
1.21E+06,4.62E+07,259.67,1874,0.5,0,0.34
1.18E+06,4.58E+07,259.67,1860,0.5,0,0.34
1.15E+06,4.76E+07,259.67,1882,0.5,0,0.34
1.20E+06,4.31E+07,259.67,1807,0.5,0,0.34
1.17E+06,4.30E+07,259.67,1802,0.5,0,0.34
1.14E+06,4.51E+07,259.67,1820,0.5,0,0.34
1.15E+06,5.01E+07,259.67,1852,0.5,0,0.34
1.09E+06,4.46E+07,259.67,1868,0.5,0,0.34
1.21E+06,5.42E+07,259.67,1894,0.5,0,0.34
1.20E+06,5.34E+07,259.67,1884,0.5,0,0.34
1.19E+06,4.88E+07,259.67,1940,0.5,0,0.34
1.21E+06,4.87E+07,259.67,1894,0.5,0,0.34
1.16E+06,4.80E+07,259.67,1850,0.5,0,0.34
1.15E+06,4.88E+07,259.67,1875,0.5,0,0.34
1.13E+06,4.85E+07,259.67,1854,0.5,0,0.34
1.18E+06,5.03E+07,259.67,1901,0.5,0,0.34
1.15E+06,4.37E+07,259.67,1755,0.5,0,0.34
1.08E+06,4.41E+07,259.67,1789,0.5,0,0.34
1.09E+06,4.48E+07,259.67,1788,0.5,0,0.34
1.09E+06,4.31E+07,259.67,1811,0.5,0,0.34
1.13E+06,4.41E+07,259.67,1813,0.5,0,0.34
1.09E+06,4.41E+07,259.67,1843,0.5,0,0.34
1.06E+06,3.73E+07,259.67,1828,0.5,0,0.34
1.14E+06,4.10E+07,259.67,1827,0.5,0,0.34
1.16E+06,4.71E+07,259.67,1830,0.5,0,0.34
1.10E+06,4.79E+07,259.67,1886,0.5,0,0.34
1.13E+06,4.66E+07,259.67,1921,0.5,0,0.34
1.16E+06,4.29E+07,259.67,1876,0.5,0,0.34
1.18E+06,4.89E+07,259.67,1889,0.5,0,0.34
1.12E+06,4.87E+07,259.67,1914,0.5,0,0.34
1.19E+06,5.51E+07,259.67,1927,0.5,0,0.34
1.22E+06,4.68E+07,259.67,1910,0.5,0,0.34
1.23E+06,4.50E+07,259.67,1905,0.5,0,0.34
1.21E+06,5.42E+07,259.67,1906,0.5,0,0.34
1.13E+06,4.88E+07,259.67,1965,0.5,0,0.34
1.24E+06,5.43E+07,259.67,1951,0.5,0,0.34
1.22E+06,5.15E+07,259.67,1914,0.5,0,0.34
1.22E+06,5.01E+07,259.67,1869,0.5,0,0.34
1.20E+06,4.72E+07,259.67,1860,0.5,0,0.34
1.18E+06,4.32E+07,259.67,1782,0.5,0,0.34
1.13E+06,4.42E+07,259.67,1798,0.5,0,0.34
1.11E+06,4.14E+07,259.67,1786,0.5,0,0.34
1.12E+06,4.66E+07,259.67,1882,0.5,0,0.34
1.13E+06,5.10E+07,259.67,1884,0.5,0,0.34
1.15E+06,4.83E+07,259.67,1896,0.5,0,0.34
1.13E+06,3.99E+07,259.67,1848,0.5,0,0.34
1.21E+06,4.13E+07,259.67,1770,0.5,0,0.34
1.11E+06,4.47E+07,259.67,1831,0.5,0,0.34
1.08E+06,4.79E+07,259.67,1853,0.5,0,0.34
1.11E+06,3.83E+07,259.67,1780,0.5,0,0.34
1.09E+06,4.48E+07,259.67,1793,0.5,0,0.34
1.10E+06,4.57E+07,259.67,1875,0.5,0,0.34
1.15E+06,5.18E+07,259.67,1902,0.5,0,0.34
1.13E+06,4.75E+07,259.67,1903,0.5,0,0.34
1.19E+06,5.63E+07,259.67,1917,0.5,0,0.34
1.18E+06,5.36E+07,259.67,1918,0.5,0,0.34
1.16E+06,5.25E+07,259.67,1951,0.5,0,0.34
1.20E+06,4.62E+07,259.67,1866,0.5,0,0.34
1.16E+06,4.35E+07,259.67,1833,0.5,0,0.34
1.14E+06,4.42E+07,259.67,1757,0.5,0,0.34
1.09E+06,4.16E+07,259.67,1798,0.5,0,0.34
1.03E+06,4.01E+07,259.67,1715,0.5,0,0.34
1.06E+06,4.00E+07,259.67,1792,0.5,0,0.34
1.14E+06,4.51E+07,259.67,1787,0.5,0,0.34
1.09E+06,4.72E+07,259.67,1824,0.5,0,0.34
1.10E+06,4.60E+07,259.67,1837,0.5,0,0.34
1.12E+06,4.93E+07,259.67,1845,0.5,0,0.34
1.09E+06,4.77E+07,259.67,1885,0.5,0,0.34
1.16E+06,4.97E+07,259.67,1864,0.5,0,0.34
1.17E+06,5.26E+07,259.67,1935,0.5,0,0.34
1.22E+06,5.33E+07,259.67,1933,0.5,0,0.34
1.17E+06,4.75E+07,259.67,1899,0.5,0,0.34
1.19E+06,4.34E+07,259.67,1833,0.5,0,0.34
1.18E+06,4.31E+07,259.67,1786,0.5,0,0.34
1.14E+06,4.94E+07,259.67,1839,0.5,0,0.34
1.12E+06,5.34E+07,259.67,1850,0.5,0,0.34
1.15E+06,5.03E+07,259.67,1871,0.5,0,0.34
1.11E+06,4.59E+07,259.67,1805,0.5,0,0.34
1.11E+06,4.73E+07,259.67,1820,0.5,0,0.34
1.12E+06,4.76E+07,259.67,1836,0.5,0,0.34
1.12E+06,4.18E+07,259.67,1821,0.5,0,0.34
1.14E+06,4.37E+07,259.67,1773,0.5,0,0.34
1.05E+06,4.34E+07,259.67,1794,0.5,0,0.34
1.06E+06,4.12E+07,259.67,1731,0.5,0,0.34
1.09E+06,4.53E+07,259.67,2077,0.5,0,0.34
1.53E+06,7.16E+07,259.67,2394,0.5,0,0.34
1.91E+06,9.88E+07,259.67,2605,0.5,0,0.34
2.19E+06,1.27E+08,259.67,2761,0.5,0,0.34
2.41E+06,1.47E+08,259.67,2827,0.5,0,0.34
2.60E+06,1.65E+08,259.67,2876,0.5,0,0.34
2.71E+06,1.59E+08,259.67,2819,0.5,0,0.34
2.68E+06,1.70E+08,259.67,2985,0.5,0,0.34
2.86E+06,1.85E+08,259.67,3026,0.5,0,0.34
2.96E+06,1.86E+08,259.67,3037,0.5,0,0.34
3.06E+06,2.03E+08,259.67,3031,0.5,0,0.34
3.01E+06,2.03E+08,259.67,3046,0.5,0,0.34
3.10E+06,2.09E+08,259.67,3085,0.5,0,0.34
3.12E+06,2.13E+08,259.67,3048,0.5,0,0.34
3.13E+06,2.21E+08,259.67,3058,0.5,0,0.34
3.15E+06,2.13E+08,259.67,3140,0.5,0,0.34
3.23E+06,2.33E+08,259.67,3081,0.5,0,0.34
3.21E+06,2.27E+08,259.67,3110,0.5,0,0.34
3.18E+06,2.17E+08,259.67,3053,0.5,0,0.34
3.09E+06,2.02E+08,259.67,3141,0.5,0,0.34
3.22E+06,2.15E+08,259.67,3070,0.5,0,0.34
3.17E+06,2.16E+08,259.67,3035,0.5,0,0.34
3.08E+06,2.00E+08,259.67,3070,0.5,0,0.34
3.13E+06,2.17E+08,259.67,3079,0.5,0,0.34
3.08E+06,2.18E+08,259.67,3047,0.5,0,0.34
3.04E+06,2.10E+08,259.67,3060,0.5,0,0.34
3.06E+06,2.07E+08,259.67,3012,0.5,0,0.34
2.97E+06,2.01E+08,259.67,3036,0.5,0,0.34
3.07E+06,2.00E+08,259.67,3117,0.5,0,0.34
3.18E+06,2.08E+08,259.67,3116,0.5,0,0.34
3.18E+06,2.20E+08,259.67,3073,0.5,0,0.34
3.27E+06,2.26E+08,259.67,3051,0.5,0,0.34
3.21E+06,2.18E+08,259.67,3043,0.5,0,0.34
3.19E+06,2.07E+08,259.67,3008,0.5,0,0.34
3.04E+06,2.04E+08,259.67,3102,0.5,0,0.34
3.06E+06,2.03E+08,259.67,3035,0.5,0,0.34
3.08E+06,2.00E+08,259.67,3054,0.5,0,0.34
3.08E+06,2.13E+08,259.67,3077,0.5,0,0.34
3.07E+06,1.97E+08,259.67,2988,0.5,0,0.34
3.06E+06,1.95E+08,259.67,3033,0.5,0,0.34
3.12E+06,1.98E+08,259.67,3039,0.5,0,0.34
3.11E+06,2.01E+08,259.67,3037,0.5,0,0.34
3.02E+06,1.96E+08,259.67,3038,0.5,0,0.34
3.03E+06,1.81E+08,259.67,3058,0.5,0,0.34
3.11E+06,1.99E+08,259.67,3109,0.5,0,0.34
3.17E+06,2.02E+08,259.67,3127,0.5,0,0.34
3.19E+06,2.05E+08,259.67,3072,0.5,0,0.34
3.24E+06,2.09E+08,259.67,3063,0.5,0,0.34
3.24E+06,2.07E+08,259.67,3049,0.5,0,0.34
3.21E+06,1.92E+08,259.67,3047,0.5,0,0.34
3.21E+06,2.06E+08,259.67,3050,0.5,0,0.34
3.12E+06,1.98E+08,259.67,3064,0.5,0,0.34
3.22E+06,2.05E+08,259.67,3139,0.5,0,0.34
3.24E+06,2.01E+08,259.67,3074,0.5,0,0.34
3.22E+06,1.98E+08,259.67,3017,0.5,0,0.34
3.14E+06,2.02E+08,259.67,3079,0.5,0,0.34
3.13E+06,2.10E+08,259.67,3086,0.5,0,0.34
3.09E+06,2.00E+08,259.67,3115,0.5,0,0.34
3.12E+06,1.99E+08,259.67,3155,0.5,0,0.34
3.19E+06,1.97E+08,259.67,3166,0.5,0,0.34
3.35E+06,2.24E+08,259.67,3144,0.5,0,0.34
3.39E+06,2.22E+08,259.67,3101,0.5,0,0.34
3.28E+06,2.17E+08,259.67,3098,0.5,0,0.34
3.18E+06,2.09E+08,259.67,3203,0.5,0,0.34
3.25E+06,2.12E+08,259.67,3239,0.5,0,0.34
3.43E+06,2.28E+08,259.67,3201,0.5,0,0.34
3.47E+06,2.37E+08,259.67,3181,0.5,0,0.34
3.37E+06,2.26E+08,259.67,3136,0.5,0,0.34
3.33E+06,2.33E+08,259.67,3091,0.5,0,0.34
3.22E+06,2.11E+08,259.67,3092,0.5,0,0.34
3.13E+06,2.11E+08,259.67,3041,0.5,0,0.34
3.11E+06,1.98E+08,259.67,3088,0.5,0,0.34
3.20E+06,2.07E+08,259.67,3086,0.5,0,0.34
3.24E+06,2.14E+08,259.67,3093,0.5,0,0.34
3.22E+06,2.18E+08,259.67,3023,0.5,0,0.34
3.22E+06,2.21E+08,259.67,3034,0.5,0,0.34
3.12E+06,2.27E+08,259.67,3058,0.5,0,0.34
3.19E+06,2.21E+08,259.67,3163,0.5,0,0.34
3.23E+06,2.19E+08,259.67,3039,0.5,0,0.34
3.18E+06,2.09E+08,259.67,3110,0.5,0,0.34
3.20E+06,2.12E+08,259.67,3189,0.5,0,0.34
3.23E+06,2.14E+08,259.67,3095,0.5,0,0.34
3.12E+06,2.06E+08,259.67,3126,0.5,0,0.34
3.17E+06,2.13E+08,259.67,3158,0.5,0,0.34
3.19E+06,2.19E+08,259.67,3116,0.5,0,0.34
3.17E+06,2.11E+08,259.67,3181,0.5,0,0.34
3.23E+06,2.11E+08,259.67,3166,0.5,0,0.34
3.19E+06,1.95E+08,259.67,3126,0.5,0,0.34
3.31E+06,2.03E+08,259.67,3044,0.5,0,0.34
3.26E+06,2.01E+08,259.67,3055,0.5,0,0.34
3.18E+06,2.20E+08,259.67,3154,0.5,0,0.34
3.24E+06,2.27E+08,259.67,3036,0.5,0,0.34
3.16E+06,2.09E+08,259.67,3121,0.5,0,0.34
3.24E+06,2.10E+08,259.67,3119,0.5,0,0.34
3.26E+06,2.14E+08,259.67,3086,0.5,0,0.34
3.19E+06,2.11E+08,259.67,3172,0.5,0,0.34
3.17E+06,2.13E+08,259.67,3103,0.5,0,0.34
3.17E+06,2.04E+08,259.67,3166,0.5,0,0.34
3.19E+06,2.00E+08,259.67,3134,0.5,0,0.34
3.27E+06,2.04E+08,259.67,3062,0.5,0,0.34
5.72E+05,4.89E+07,259.67,1632,0.5,0,0.36
8.22E+05,4.56E+07,259.67,2008,0.5,0,0.36
1.32E+06,5.61E+07,259.67,2296,0.5,0,0.36
1.80E+06,8.90E+07,259.67,2542,0.5,0,0.36
2.14E+06,1.15E+08,259.67,2716,0.5,0,0.36
2.43E+06,1.42E+08,259.67,2790,0.5,0,0.36
2.53E+06,1.48E+08,259.67,2929,0.5,0,0.36
2.70E+06,1.76E+08,259.67,3066,0.5,0,0.36
2.90E+06,1.79E+08,259.67,3010,0.5,0,0.36
2.93E+06,1.75E+08,259.67,2991,0.5,0,0.36
3.02E+06,1.86E+08,259.67,3041,0.5,0,0.36
3.09E+06,1.94E+08,259.67,3050,0.5,0,0.36
3.01E+06,1.84E+08,259.67,3063,0.5,0,0.36
3.09E+06,1.87E+08,259.67,3009,0.5,0,0.36
3.03E+06,2.03E+08,259.67,3043,0.5,0,0.36
3.14E+06,2.10E+08,259.67,3146,0.5,0,0.36
3.28E+06,2.30E+08,259.67,3159,0.5,0,0.36
3.23E+06,2.14E+08,259.67,3121,0.5,0,0.36
3.26E+06,2.03E+08,259.67,3076,0.5,0,0.36
3.23E+06,2.16E+08,259.67,2952,0.5,0,0.36
2.97E+06,1.92E+08,259.67,2979,0.5,0,0.36
3.01E+06,1.90E+08,259.67,3118,0.5,0,0.36
3.11E+06,1.91E+08,259.67,3123,0.5,0,0.36
3.10E+06,1.93E+08,259.67,3140,0.5,0,0.36
3.09E+06,1.94E+08,259.67,3157,0.5,0,0.36
3.20E+06,2.04E+08,259.67,3143,0.5,0,0.36
3.17E+06,1.93E+08,259.67,3105,0.5,0,0.36
3.23E+06,2.06E+08,259.67,3106,0.5,0,0.36
3.23E+06,2.13E+08,259.67,3017,0.5,0,0.36
3.09E+06,2.06E+08,259.67,2974,0.5,0,0.36
3.04E+06,2.00E+08,259.67,3014,0.5,0,0.36
2.96E+06,2.08E+08,259.67,3114,0.5,0,0.36
3.04E+06,1.95E+08,259.67,3115,0.5,0,0.36
3.19E+06,2.06E+08,259.67,3049,0.5,0,0.36
3.25E+06,2.14E+08,259.67,3196,0.5,0,0.36
3.29E+06,2.12E+08,259.67,3179,0.5,0,0.36
3.28E+06,2.25E+08,259.67,3135,0.5,0,0.36
3.19E+06,2.05E+08,259.67,3028,0.5,0,0.36
3.23E+06,2.14E+08,259.67,3118,0.5,0,0.36
3.15E+06,2.01E+08,259.67,3090,0.5,0,0.36
3.15E+06,2.06E+08,259.67,3100,0.5,0,0.36
3.18E+06,2.16E+08,259.67,3143,0.5,0,0.36
3.35E+06,2.33E+08,259.67,3128,0.5,0,0.36
3.34E+06,2.33E+08,259.67,3165,0.5,0,0.36
3.28E+06,2.36E+08,259.67,3102,0.5,0,0.36
3.11E+06,2.08E+08,259.67,3084,0.5,0,0.36
3.24E+06,2.16E+08,259.67,3176,0.5,0,0.36
3.25E+06,2.25E+08,259.67,3126,0.5,0,0.36
3.30E+06,2.23E+08,259.67,3105,0.5,0,0.36
3.19E+06,2.11E+08,259.67,3090,0.5,0,0.36
3.17E+06,2.15E+08,259.67,3186,0.5,0,0.36
3.17E+06,2.24E+08,259.67,3102,0.5,0,0.36
3.21E+06,2.08E+08,259.67,3041,0.5,0,0.36
3.23E+06,2.06E+08,259.67,3110,0.5,0,0.36
3.06E+06,1.98E+08,259.67,2953,0.5,0,0.36
2.94E+06,1.95E+08,259.67,3096,0.5,0,0.36
3.08E+06,1.98E+08,259.67,3080,0.5,0,0.36
3.09E+06,2.08E+08,259.67,3015,0.5,0,0.36
3.08E+06,1.97E+08,259.67,3115,0.5,0,0.36
3.09E+06,2.14E+08,259.67,3145,0.5,0,0.36
3.10E+06,2.14E+08,259.67,3044,0.5,0,0.36
3.12E+06,1.99E+08,259.67,3059,0.5,0,0.36
3.20E+06,2.10E+08,259.67,3021,0.5,0,0.36
3.13E+06,2.05E+08,259.67,3077,0.5,0,0.36
3.09E+06,2.10E+08,259.67,3193,0.5,0,0.36
3.19E+06,2.15E+08,259.67,3150,0.5,0,0.36
3.23E+06,2.17E+08,259.67,3105,0.5,0,0.36
3.24E+06,2.18E+08,259.67,3022,0.5,0,0.36
3.26E+06,2.18E+08,259.67,3057,0.5,0,0.36
3.20E+06,2.19E+08,259.67,3057,0.5,0,0.36
3.10E+06,2.12E+08,259.67,3070,0.5,0,0.36
3.00E+06,1.96E+08,259.67,3132,0.5,0,0.36
3.14E+06,2.07E+08,259.67,3208,0.5,0,0.36
3.20E+06,2.04E+08,259.67,3115,0.5,0,0.36
3.21E+06,2.01E+08,259.67,3132,0.5,0,0.36
3.31E+06,2.18E+08,259.67,3125,0.5,0,0.36
3.32E+06,2.23E+08,259.67,3074,0.5,0,0.36
3.25E+06,2.24E+08,259.67,3088,0.5,0,0.36
3.19E+06,2.12E+08,259.67,2997,0.5,0,0.36
3.14E+06,2.18E+08,259.67,2980,0.5,0,0.36
3.08E+06,2.15E+08,259.67,3049,0.5,0,0.36
3.00E+06,1.99E+08,259.67,3112,0.5,0,0.36
3.09E+06,1.98E+08,259.67,3095,0.5,0,0.36
3.20E+06,1.99E+08,259.67,3114,0.5,0,0.36
3.27E+06,2.10E+08,259.67,3069,0.5,0,0.36
3.23E+06,2.13E+08,259.67,3070,0.5,0,0.36
3.22E+06,2.23E+08,259.67,3044,0.5,0,0.36
3.09E+06,2.00E+08,259.67,3103,0.5,0,0.36
3.05E+06,2.04E+08,259.67,3028,0.5,0,0.36
3.05E+06,2.00E+08,259.67,3069,0.5,0,0.36
3.12E+06,2.16E+08,259.67,3100,0.5,0,0.36
3.02E+06,2.00E+08,259.67,2671,0.5,0,0.36
2.19E+06,1.28E+08,259.67,2385,0.5,0,0.36
1.72E+06,8.74E+07,259.67,2219,0.5,0,0.36
1.54E+06,7.13E+07,259.67,2163,0.5,0,0.36
1.53E+06,6.87E+07,259.67,2057,0.5,0,0.36
1.32E+06,5.81E+07,259.67,1974,0.5,0,0.36
1.29E+06,5.89E+07,259.67,1951,0.5,0,0.36
1.27E+06,5.22E+07,259.67,1837,0.5,0,0.36
1.21E+06,5.20E+07,259.67,1901,0.5,0,0.36
1.20E+06,4.82E+07,259.67,1947,0.5,0,0.36
1.21E+06,4.88E+07,259.67,1904,0.5,0,0.36
1.21E+06,4.89E+07,259.67,1858,0.5,0,0.36
1.17E+06,3.95E+07,259.67,1796,0.5,0,0.36
1.21E+06,4.91E+07,259.67,1922,0.5,0,0.36
1.21E+06,5.95E+07,259.67,1985,0.5,0,0.36
1.20E+06,4.92E+07,259.67,1935,0.5,0,0.36
1.20E+06,4.50E+07,259.67,1890,0.5,0,0.36
1.21E+06,4.77E+07,259.67,1882,0.5,0,0.36
1.13E+06,4.14E+07,259.67,1806,0.5,0,0.36
1.14E+06,4.63E+07,259.67,1812,0.5,0,0.36
1.11E+06,4.59E+07,259.67,1844,0.5,0,0.36
1.18E+06,4.80E+07,259.67,1816,0.5,0,0.36
1.12E+06,4.60E+07,259.67,1775,0.5,0,0.36
1.08E+06,4.08E+07,259.67,1723,0.5,0,0.36
1.11E+06,4.26E+07,259.67,1703,0.5,0,0.36
1.06E+06,4.39E+07,259.67,1787,0.5,0,0.36
1.03E+06,3.18E+07,259.67,1746,0.5,0,0.36
1.11E+06,3.50E+07,259.67,1715,0.5,0,0.36
1.04E+06,3.76E+07,259.67,1750,0.5,0,0.36
1.06E+06,4.43E+07,259.67,1746,0.5,0,0.36
1.07E+06,4.35E+07,259.67,1756,0.5,0,0.36
1.06E+06,4.79E+07,259.67,1821,0.5,0,0.36
1.08E+06,5.18E+07,259.67,1886,0.5,0,0.36
1.15E+06,4.94E+07,259.67,1837,0.5,0,0.36
1.13E+06,4.66E+07,259.67,1827,0.5,0,0.36
1.12E+06,4.72E+07,259.67,1884,0.5,0,0.36
1.17E+06,5.05E+07,259.67,1942,0.5,0,0.36
1.21E+06,5.00E+07,259.67,1879,0.5,0,0.36
1.16E+06,4.47E+07,259.67,1816,0.5,0,0.36
1.09E+06,4.26E+07,259.67,1755,0.5,0,0.36
1.11E+06,4.13E+07,259.67,1766,0.5,0,0.36
1.11E+06,3.96E+07,259.67,1775,0.5,0,0.36
1.15E+06,4.68E+07,259.67,1904,0.5,0,0.36
1.14E+06,4.51E+07,259.67,1792,0.5,0,0.36
1.16E+06,4.32E+07,259.67,1836,0.5,0,0.36
1.11E+06,4.20E+07,259.67,1699,0.5,0,0.36
1.07E+06,4.36E+07,259.67,1744,0.5,0,0.36
1.08E+06,4.53E+07,259.67,1850,0.5,0,0.36
1.18E+06,5.53E+07,259.67,1923,0.5,0,0.36
1.19E+06,5.35E+07,259.67,1980,0.5,0,0.36
1.27E+06,5.65E+07,259.67,1970,0.5,0,0.36
1.23E+06,4.85E+07,259.67,1909,0.5,0,0.36
1.22E+06,5.17E+07,259.67,1925,0.5,0,0.36
1.18E+06,4.76E+07,259.67,1864,0.5,0,0.36
1.17E+06,4.71E+07,259.67,1810,0.5,0,0.36
1.16E+06,5.66E+07,259.67,1879,0.5,0,0.36
1.18E+06,5.42E+07,259.67,1903,0.5,0,0.36
1.16E+06,4.70E+07,259.67,1893,0.5,0,0.36
1.15E+06,4.84E+07,259.67,1871,0.5,0,0.36
1.18E+06,5.00E+07,259.67,1850,0.5,0,0.36
1.15E+06,4.91E+07,259.67,1933,0.5,0,0.36
1.20E+06,4.73E+07,259.67,1838,0.5,0,0.36
1.19E+06,4.96E+07,259.67,1890,0.5,0,0.36
1.16E+06,4.81E+07,259.67,1865,0.5,0,0.36
1.19E+06,5.13E+07,259.67,1876,0.5,0,0.36
1.16E+06,4.76E+07,259.67,1899,0.5,0,0.36
1.18E+06,5.01E+07,259.67,1937,0.5,0,0.36
1.21E+06,4.84E+07,259.67,1904,0.5,0,0.36
