SumBiomass,fecund_pop,Lp50_pop,num_pop,Finput,CVg,Gamma
7.91E+06,3.14E+07,480.67,1532,0.5,0,0.54
7.98E+06,3.14E+07,480.67,1485,0.5,0,0.54
7.60E+06,2.75E+07,480.67,1473,0.5,0,0.54
7.05E+06,2.59E+07,480.67,1485,0.5,0,0.54
7.44E+06,2.81E+07,480.67,1533,0.5,0,0.54
7.52E+06,2.97E+07,480.67,1579,0.5,0,0.54
7.80E+06,2.84E+07,480.67,1599,0.5,0,0.54
7.95E+06,2.80E+07,480.67,1581,0.5,0,0.54
8.36E+06,3.28E+07,480.67,1535,0.5,0,0.54
7.99E+06,3.10E+07,480.67,1496,0.5,0,0.54
7.69E+06,3.16E+07,480.67,1465,0.5,0,0.54
7.50E+06,2.90E+07,480.67,1473,0.5,0,0.54
7.51E+06,2.99E+07,480.67,1487,0.5,0,0.54
7.67E+06,2.99E+07,480.67,1464,0.5,0,0.54
7.47E+06,2.87E+07,480.67,1505,0.5,0,0.54
7.56E+06,2.88E+07,480.67,1512,0.5,0,0.54
7.29E+06,2.73E+07,480.67,1529,0.5,0,0.54
7.44E+06,2.89E+07,480.67,1571,0.5,0,0.54
7.61E+06,2.94E+07,480.67,1600,0.5,0,0.54
7.64E+06,3.14E+07,480.67,1529,0.5,0,0.54
7.76E+06,2.87E+07,480.67,1508,0.5,0,0.54
7.76E+06,2.91E+07,480.67,1450,0.5,0,0.54
7.70E+06,3.25E+07,480.67,1448,0.5,0,0.54
7.36E+06,3.11E+07,480.67,1499,0.5,0,0.54
7.09E+06,2.71E+07,480.67,1500,0.5,0,0.54
7.28E+06,2.78E+07,480.67,1503,0.5,0,0.54
7.61E+06,2.92E+07,480.67,1534,0.5,0,0.54
7.46E+06,2.76E+07,480.67,1545,0.5,0,0.54
7.68E+06,2.67E+07,480.67,1544,0.5,0,0.54
7.92E+06,3.20E+07,480.67,1483,0.5,0,0.54
7.39E+06,2.88E+07,480.67,1455,0.5,0,0.54
7.44E+06,3.05E+07,480.67,1441,0.5,0,0.54
7.21E+06,3.10E+07,480.67,1455,0.5,0,0.54
7.28E+06,2.90E+07,480.67,1446,0.5,0,0.54
7.45E+06,3.09E+07,480.67,1435,0.5,0,0.54
7.09E+06,3.03E+07,480.67,1490,0.5,0,0.54
7.42E+06,3.27E+07,480.67,1516,0.5,0,0.54
7.54E+06,3.32E+07,480.67,1808,0.5,0,0.54
1.07E+07,4.84E+07,480.67,2129,0.5,0,0.54
1.32E+07,6.73E+07,480.67,2335,0.5,0,0.54
1.55E+07,8.39E+07,480.67,2533,0.5,0,0.54
1.74E+07,1.00E+08,480.67,2736,0.5,0,0.54
1.88E+07,1.16E+08,480.67,3007,0.5,0,0.54
2.01E+07,1.28E+08,480.67,3179,0.5,0,0.54
2.19E+07,1.37E+08,480.67,3215,0.5,0,0.54
2.35E+07,1.48E+08,480.67,3303,0.5,0,0.54
2.53E+07,1.63E+08,480.67,3214,0.5,0,0.54
2.66E+07,1.76E+08,480.67,3132,0.5,0,0.54
2.78E+07,1.85E+08,480.67,3118,0.5,0,0.54
2.82E+07,1.90E+08,480.67,3107,0.5,0,0.54
2.85E+07,1.97E+08,480.67,3088,0.5,0,0.54
2.86E+07,2.00E+08,480.67,3040,0.5,0,0.54
2.81E+07,2.06E+08,480.67,3060,0.5,0,0.54
2.84E+07,1.93E+08,480.67,3041,0.5,0,0.54
2.86E+07,1.89E+08,480.67,3119,0.5,0,0.54
2.95E+07,1.94E+08,480.67,3087,0.5,0,0.54
3.00E+07,1.93E+08,480.67,3215,0.5,0,0.54
3.10E+07,1.99E+08,480.67,3161,0.5,0,0.54
3.16E+07,2.08E+08,480.67,3129,0.5,0,0.54
3.12E+07,2.10E+08,480.67,3104,0.5,0,0.54
3.09E+07,2.12E+08,480.67,3075,0.5,0,0.54
3.05E+07,2.19E+08,480.67,3094,0.5,0,0.54
3.10E+07,2.23E+08,480.67,3024,0.5,0,0.54
3.07E+07,2.19E+08,480.67,2998,0.5,0,0.54
3.00E+07,2.06E+08,480.67,3029,0.5,0,0.54
2.98E+07,2.03E+08,480.67,3068,0.5,0,0.54
3.02E+07,1.99E+08,480.67,3103,0.5,0,0.54
3.07E+07,2.03E+08,480.67,3068,0.5,0,0.54
3.07E+07,2.06E+08,480.67,3092,0.5,0,0.54
3.10E+07,2.15E+08,480.67,3057,0.5,0,0.54
3.09E+07,2.18E+08,480.67,3028,0.5,0,0.54
3.07E+07,2.22E+08,480.67,3008,0.5,0,0.54
3.05E+07,2.13E+08,480.67,3062,0.5,0,0.54
3.03E+07,2.05E+08,480.67,3105,0.5,0,0.54
3.08E+07,2.03E+08,480.67,3151,0.5,0,0.54
3.17E+07,2.03E+08,480.67,3040,0.5,0,0.54
3.14E+07,2.00E+08,480.67,3056,0.5,0,0.54
3.15E+07,2.03E+08,480.67,3049,0.5,0,0.54
3.13E+07,2.02E+08,480.67,3024,0.5,0,0.54
3.09E+07,2.02E+08,480.67,3033,0.5,0,0.54
3.06E+07,2.06E+08,480.67,3000,0.5,0,0.54
2.97E+07,1.97E+08,480.67,3183,0.5,0,0.54
3.00E+07,1.99E+08,480.67,3122,0.5,0,0.54
3.09E+07,2.04E+08,480.67,3096,0.5,0,0.54
3.11E+07,2.17E+08,480.67,3033,0.5,0,0.54
3.23E+07,2.19E+08,480.67,2974,0.5,0,0.54
3.12E+07,2.13E+08,480.67,3017,0.5,0,0.54
3.12E+07,2.14E+08,480.67,3106,0.5,0,0.54
3.16E+07,2.24E+08,480.67,3121,0.5,0,0.54
3.09E+07,2.23E+08,480.67,3051,0.5,0,0.54
3.09E+07,2.15E+08,480.67,3054,0.5,0,0.54
3.07E+07,2.18E+08,480.67,2997,0.5,0,0.54
3.06E+07,2.16E+08,480.67,2980,0.5,0,0.54
3.07E+07,2.18E+08,480.67,2961,0.5,0,0.54
3.05E+07,2.20E+08,480.67,3013,0.5,0,0.54
3.03E+07,2.13E+08,480.67,3042,0.5,0,0.54
3.04E+07,2.11E+08,480.67,3100,0.5,0,0.54
3.05E+07,2.08E+08,480.67,3038,0.5,0,0.54
3.06E+07,1.96E+08,480.67,3177,0.5,0,0.54
3.06E+07,2.00E+08,480.67,3150,0.5,0,0.54
3.07E+07,2.04E+08,480.67,3083,0.5,0,0.54
3.09E+07,2.02E+08,480.67,3075,0.5,0,0.54
3.17E+07,2.12E+08,480.67,3061,0.5,0,0.54
3.12E+07,2.15E+08,480.67,3106,0.5,0,0.54
3.14E+07,2.10E+08,480.67,3119,0.5,0,0.54
3.15E+07,2.07E+08,480.67,3155,0.5,0,0.54
3.28E+07,2.17E+08,480.67,3102,0.5,0,0.54
3.18E+07,2.11E+08,480.67,3124,0.5,0,0.54
3.10E+07,2.06E+08,480.67,3015,0.5,0,0.54
2.99E+07,2.02E+08,480.67,2998,0.5,0,0.54
3.06E+07,2.06E+08,480.67,2994,0.5,0,0.54
3.05E+07,2.12E+08,480.67,3033,0.5,0,0.54
3.02E+07,2.11E+08,480.67,3013,0.5,0,0.54
3.03E+07,2.11E+08,480.67,3031,0.5,0,0.54
3.04E+07,2.07E+08,480.67,3061,0.5,0,0.54
3.06E+07,2.11E+08,480.67,3047,0.5,0,0.54
3.09E+07,2.12E+08,480.67,3125,0.5,0,0.54
3.14E+07,2.15E+08,480.67,3127,0.5,0,0.54
3.17E+07,2.16E+08,480.67,3102,0.5,0,0.54
3.11E+07,2.10E+08,480.67,3058,0.5,0,0.54
3.08E+07,2.07E+08,480.67,3046,0.5,0,0.54
3.09E+07,2.13E+08,480.67,3083,0.5,0,0.54
3.12E+07,2.16E+08,480.67,3029,0.5,0,0.54
3.06E+07,2.14E+08,480.67,3031,0.5,0,0.54
3.01E+07,2.09E+08,480.67,3009,0.5,0,0.54
3.04E+07,2.07E+08,480.67,2993,0.5,0,0.54
3.01E+07,2.06E+08,480.67,2934,0.5,0,0.54
2.99E+07,1.97E+08,480.67,3097,0.5,0,0.54
2.99E+07,1.94E+08,480.67,3196,0.5,0,0.54
3.00E+07,1.88E+08,480.67,3287,0.5,0,0.54
3.10E+07,1.93E+08,480.67,3390,0.5,0,0.54
3.18E+07,1.98E+08,480.67,3333,0.5,0,0.54
3.33E+07,2.16E+08,480.67,3255,0.5,0,0.54
3.41E+07,2.27E+08,480.67,3196,0.5,0,0.54
3.36E+07,2.30E+08,480.67,3222,0.5,0,0.54
3.32E+07,2.29E+08,480.67,3173,0.5,0,0.54
3.23E+07,2.18E+08,480.67,3136,0.5,0,0.54
1.58E+07,1.59E+08,480.67,2696,0.5,0,0.56
1.81E+07,1.24E+08,480.67,2870,0.5,0,0.56
2.09E+07,1.37E+08,480.67,2985,0.5,0,0.56
2.39E+07,1.49E+08,480.67,3140,0.5,0,0.56
2.61E+07,1.65E+08,480.67,3273,0.5,0,0.56
2.81E+07,1.81E+08,480.67,3286,0.5,0,0.56
2.96E+07,1.91E+08,480.67,3230,0.5,0,0.56
3.12E+07,2.00E+08,480.67,3223,0.5,0,0.56
3.18E+07,2.13E+08,480.67,3212,0.5,0,0.56
3.18E+07,2.13E+08,480.67,3204,0.5,0,0.56
3.14E+07,2.14E+08,480.67,3183,0.5,0,0.56
3.08E+07,2.07E+08,480.67,3156,0.5,0,0.56
3.10E+07,2.08E+08,480.67,3162,0.5,0,0.56
3.13E+07,2.17E+08,480.67,3065,0.5,0,0.56
3.06E+07,2.14E+08,480.67,3086,0.5,0,0.56
3.09E+07,2.17E+08,480.67,3090,0.5,0,0.56
3.10E+07,2.08E+08,480.67,3122,0.5,0,0.56
3.13E+07,2.12E+08,480.67,3081,0.5,0,0.56
3.10E+07,2.11E+08,480.67,3070,0.5,0,0.56
3.06E+07,2.16E+08,480.67,3094,0.5,0,0.56
3.10E+07,2.13E+08,480.67,3122,0.5,0,0.56
3.12E+07,2.11E+08,480.67,3126,0.5,0,0.56
3.16E+07,2.08E+08,480.67,3132,0.5,0,0.56
3.12E+07,2.07E+08,480.67,3100,0.5,0,0.56
3.09E+07,2.07E+08,480.67,3115,0.5,0,0.56
3.13E+07,2.14E+08,480.67,3103,0.5,0,0.56
3.19E+07,2.16E+08,480.67,3109,0.5,0,0.56
3.17E+07,2.17E+08,480.67,3030,0.5,0,0.56
3.11E+07,2.17E+08,480.67,3048,0.5,0,0.56
3.06E+07,2.11E+08,480.67,3048,0.5,0,0.56
3.04E+07,2.05E+08,480.67,3037,0.5,0,0.56
3.06E+07,2.12E+08,480.67,2996,0.5,0,0.56
3.06E+07,2.15E+08,480.67,3041,0.5,0,0.56
3.06E+07,2.15E+08,480.67,3064,0.5,0,0.56
3.08E+07,2.17E+08,480.67,2993,0.5,0,0.56
3.08E+07,2.17E+08,480.67,2953,0.5,0,0.56
3.04E+07,2.10E+08,480.67,3041,0.5,0,0.56
3.08E+07,2.14E+08,480.67,3116,0.5,0,0.56
3.07E+07,2.09E+08,480.67,3169,0.5,0,0.56
3.16E+07,2.12E+08,480.67,3095,0.5,0,0.56
3.20E+07,2.22E+08,480.67,3125,0.5,0,0.56
3.25E+07,2.23E+08,480.67,3095,0.5,0,0.56
3.20E+07,2.24E+08,480.67,3102,0.5,0,0.56
3.14E+07,2.25E+08,480.67,3130,0.5,0,0.56
3.14E+07,2.16E+08,480.67,3166,0.5,0,0.56
3.20E+07,2.17E+08,480.67,3168,0.5,0,0.56
3.20E+07,2.15E+08,480.67,3190,0.5,0,0.56
3.23E+07,2.23E+08,480.67,3156,0.5,0,0.56
3.20E+07,2.20E+08,480.67,3077,0.5,0,0.56
3.17E+07,2.20E+08,480.67,3086,0.5,0,0.56
3.18E+07,2.24E+08,480.67,3031,0.5,0,0.56
3.10E+07,2.21E+08,480.67,2977,0.5,0,0.56
3.02E+07,2.22E+08,480.67,2930,0.5,0,0.56
3.03E+07,2.20E+08,480.67,2941,0.5,0,0.56
3.06E+07,2.12E+08,480.67,2971,0.5,0,0.56
3.00E+07,2.12E+08,480.67,3031,0.5,0,0.56
3.05E+07,2.18E+08,480.67,3109,0.5,0,0.56
3.07E+07,2.27E+08,480.67,3063,0.5,0,0.56
3.06E+07,2.24E+08,480.67,3095,0.5,0,0.56
3.16E+07,2.31E+08,480.67,3070,0.5,0,0.56
3.12E+07,2.32E+08,480.67,3066,0.5,0,0.56
3.14E+07,2.29E+08,480.67,3052,0.5,0,0.56
3.10E+07,2.20E+08,480.67,3014,0.5,0,0.56
3.05E+07,2.09E+08,480.67,3029,0.5,0,0.56
3.08E+07,2.07E+08,480.67,3050,0.5,0,0.56
3.08E+07,2.14E+08,480.67,3096,0.5,0,0.56
3.11E+07,2.13E+08,480.67,3109,0.5,0,0.56
3.11E+07,2.19E+08,480.67,3028,0.5,0,0.56
3.04E+07,2.09E+08,480.67,3043,0.5,0,0.56
3.05E+07,2.18E+08,480.67,3013,0.5,0,0.56
2.99E+07,2.08E+08,480.67,3018,0.5,0,0.56
3.03E+07,2.10E+08,480.67,3031,0.5,0,0.56
3.06E+07,2.15E+08,480.67,3048,0.5,0,0.56
3.05E+07,2.15E+08,480.67,3099,0.5,0,0.56
3.07E+07,2.18E+08,480.67,3031,0.5,0,0.56
3.09E+07,2.19E+08,480.67,3010,0.5,0,0.56
3.06E+07,2.11E+08,480.67,3052,0.5,0,0.56
3.11E+07,2.17E+08,480.67,3092,0.5,0,0.56
3.07E+07,2.17E+08,480.67,3102,0.5,0,0.56
3.10E+07,2.09E+08,480.67,3082,0.5,0,0.56
3.12E+07,2.15E+08,480.67,3117,0.5,0,0.56
3.13E+07,2.13E+08,480.67,3087,0.5,0,0.56
3.09E+07,2.13E+08,480.67,3083,0.5,0,0.56
3.09E+07,2.24E+08,480.67,3088,0.5,0,0.56
3.08E+07,2.19E+08,480.67,3071,0.5,0,0.56
3.04E+07,2.13E+08,480.67,3085,0.5,0,0.56
3.10E+07,2.15E+08,480.67,3109,0.5,0,0.56
3.07E+07,2.10E+08,480.67,3169,0.5,0,0.56
3.06E+07,2.04E+08,480.67,3199,0.5,0,0.56
3.16E+07,2.06E+08,480.67,2513,0.5,0,0.56
2.17E+07,1.41E+08,480.67,2254,0.5,0,0.56
1.56E+07,8.92E+07,480.67,2011,0.5,0,0.56
1.31E+07,6.79E+07,480.67,1860,0.5,0,0.56
1.21E+07,5.77E+07,480.67,1795,0.5,0,0.56
1.12E+07,5.07E+07,480.67,1751,0.5,0,0.56
1.08E+07,4.59E+07,480.67,1697,0.5,0,0.56
1.04E+07,4.51E+07,480.67,1648,0.5,0,0.56
9.97E+06,4.36E+07,480.67,1575,0.5,0,0.56
9.13E+06,3.88E+07,480.67,1548,0.5,0,0.56
8.82E+06,3.51E+07,480.67,1590,0.5,0,0.56
8.49E+06,3.58E+07,480.67,1543,0.5,0,0.56
8.45E+06,3.43E+07,480.67,1544,0.5,0,0.56
8.30E+06,3.35E+07,480.67,1580,0.5,0,0.56
8.31E+06,3.47E+07,480.67,1529,0.5,0,0.56
8.31E+06,3.61E+07,480.67,1548,0.5,0,0.56
8.16E+06,3.37E+07,480.67,1502,0.5,0,0.56
7.83E+06,3.12E+07,480.67,1499,0.5,0,0.56
8.01E+06,3.53E+07,480.67,1524,0.5,0,0.56
7.98E+06,3.49E+07,480.67,1527,0.5,0,0.56
7.92E+06,3.24E+07,480.67,1518,0.5,0,0.56
7.97E+06,3.29E+07,480.67,1481,0.5,0,0.56
7.56E+06,3.19E+07,480.67,1462,0.5,0,0.56
7.59E+06,3.23E+07,480.67,1475,0.5,0,0.56
7.54E+06,3.30E+07,480.67,1492,0.5,0,0.56
7.26E+06,2.89E+07,480.67,1561,0.5,0,0.56
7.44E+06,2.71E+07,480.67,1571,0.5,0,0.56
7.76E+06,2.81E+07,480.67,1576,0.5,0,0.56
7.91E+06,2.62E+07,480.67,1510,0.5,0,0.56
7.76E+06,2.72E+07,480.67,1545,0.5,0,0.56
7.74E+06,3.03E+07,480.67,1498,0.5,0,0.56
7.55E+06,2.53E+07,480.67,1470,0.5,0,0.56
7.43E+06,2.72E+07,480.67,1493,0.5,0,0.56
7.42E+06,2.72E+07,480.67,1486,0.5,0,0.56
7.38E+06,2.42E+07,480.67,1464,0.5,0,0.56
7.65E+06,2.61E+07,480.67,1465,0.5,0,0.56
7.34E+06,2.83E+07,480.67,1517,0.5,0,0.56
7.47E+06,3.09E+07,480.67,1469,0.5,0,0.56
7.42E+06,2.74E+07,480.67,1441,0.5,0,0.56
7.16E+06,2.59E+07,480.67,1422,0.5,0,0.56
6.98E+06,2.38E+07,480.67,1395,0.5,0,0.56
6.99E+06,2.64E+07,480.67,1425,0.5,0,0.56
7.02E+06,2.66E+07,480.67,1452,0.5,0,0.56
7.03E+06,2.90E+07,480.67,1463,0.5,0,0.56
7.38E+06,2.89E+07,480.67,1483,0.5,0,0.56
7.41E+06,3.04E+07,480.67,1523,0.5,0,0.56
7.61E+06,3.10E+07,480.67,1458,0.5,0,0.56
7.55E+06,2.95E+07,480.67,1468,0.5,0,0.56
7.42E+06,2.89E+07,480.67,1513,0.5,0,0.56
7.31E+06,2.67E+07,480.67,1492,0.5,0,0.56
7.41E+06,2.66E+07,480.67,1502,0.5,0,0.56
7.38E+06,2.41E+07,480.67,1484,0.5,0,0.56
7.58E+06,2.63E+07,480.67,1471,0.5,0,0.56
7.32E+06,2.69E+07,480.67,1488,0.5,0,0.56
7.37E+06,2.61E+07,480.67,1517,0.5,0,0.56
7.72E+06,2.82E+07,480.67,1559,0.5,0,0.56
7.90E+06,3.37E+07,480.67,1565,0.5,0,0.56
7.80E+06,3.22E+07,480.67,1551,0.5,0,0.56
7.53E+06,2.80E+07,480.67,1557,0.5,0,0.56
7.56E+06,2.97E+07,480.67,1493,0.5,0,0.56
7.62E+06,3.18E+07,480.67,1472,0.5,0,0.56
7.57E+06,3.22E+07,480.67,1486,0.5,0,0.56
7.62E+06,3.31E+07,480.67,1518,0.5,0,0.56
7.57E+06,3.15E+07,480.67,1450,0.5,0,0.56
7.25E+06,2.65E+07,480.67,1460,0.5,0,0.56
7.27E+06,2.68E+07,480.67,1477,0.5,0,0.56
7.47E+06,3.02E+07,480.67,1506,0.5,0,0.56
7.55E+06,2.73E+07,480.67,1516,0.5,0,0.56
7.45E+06,2.75E+07,480.67,1503,0.5,0,0.56
7.57E+06,2.77E+07,480.67,1538,0.5,0,0.56
7.69E+06,2.88E+07,480.67,1524,0.5,0,0.56
7.56E+06,2.81E+07,480.67,1534,0.5,0,0.56
7.71E+06,3.18E+07,480.67,1529,0.5,0,0.56
7.73E+06,3.29E+07,480.67,1520,0.5,0,0.56
7.70E+06,2.93E+07,480.67,1485,0.5,0,0.56
7.65E+06,2.78E+07,480.67,1499,0.5,0,0.56
7.42E+06,3.02E+07,480.67,1499,0.5,0,0.56
7.60E+06,2.95E+07,480.67,1460,0.5,0,0.56
7.29E+06,2.61E+07,480.67,1445,0.5,0,0.56
7.28E+06,2.61E+07,480.67,1473,0.5,0,0.56
7.45E+06,2.68E+07,480.67,1500,0.5,0,0.56
7.63E+06,2.77E+07,480.67,1509,0.5,0,0.56
7.70E+06,2.99E+07,480.67,1485,0.5,0,0.56
7.73E+06,3.22E+07,480.67,1478,0.5,0,0.56
7.55E+06,3.26E+07,480.67,1499,0.5,0,0.56
7.66E+06,3.14E+07,480.67,1454,0.5,0,0.56
7.19E+06,2.66E+07,480.67,1448,0.5,0,0.56
6.97E+06,2.56E+07,480.67,1467,0.5,0,0.56
7.28E+06,2.70E+07,480.67,1482,0.5,0,0.56
7.42E+06,2.59E+07,480.67,1506,0.5,0,0.56
7.60E+06,2.77E+07,480.67,1530,0.5,0,0.56
7.62E+06,2.94E+07,480.67,1481,0.5,0,0.56
7.30E+06,2.92E+07,480.67,1478,0.5,0,0.56
7.37E+06,2.99E+07,480.67,1475,0.5,0,0.56
7.26E+06,2.81E+07,480.67,1473,0.5,0,0.56
6.96E+06,2.82E+07,480.67,1544,0.5,0,0.56
7.34E+06,3.00E+07,480.67,1510,0.5,0,0.56
7.65E+06,2.76E+07,480.67,1520,0.5,0,0.56
7.55E+06,2.97E+07,480.67,1486,0.5,0,0.56
7.31E+06,2.77E+07,480.67,1454,0.5,0,0.56
7.10E+06,2.50E+07,480.67,1488,0.5,0,0.56
7.48E+06,2.62E+07,480.67,1805,0.5,0,0.56
1.07E+07,4.37E+07,480.67,2115,0.5,0,0.56
1.33E+07,6.39E+07,480.67,2352,0.5,0,0.56
1.56E+07,8.34E+07,480.67,2619,0.5,0,0.56
1.78E+07,1.05E+08,480.67,2936,0.5,0,0.56
2.02E+07,1.22E+08,480.67,2992,0.5,0,0.56
2.15E+07,1.35E+08,480.67,3131,0.5,0,0.56
2.24E+07,1.46E+08,480.67,3100,0.5,0,0.56
2.39E+07,1.54E+08,480.67,3279,0.5,0,0.56
2.55E+07,1.74E+08,480.67,3170,0.5,0,0.56
2.64E+07,1.78E+08,480.67,3118,0.5,0,0.56
2.72E+07,1.87E+08,480.67,3127,0.5,0,0.56
2.79E+07,1.98E+08,480.67,3099,0.5,0,0.56
2.82E+07,2.01E+08,480.67,3106,0.5,0,0.56
2.87E+07,2.07E+08,480.67,3116,0.5,0,0.56
2.90E+07,2.13E+08,480.67,3101,0.5,0,0.56
2.88E+07,2.03E+08,480.67,3076,0.5,0,0.56
2.89E+07,1.96E+08,480.67,3072,0.5,0,0.56
2.91E+07,1.96E+08,480.67,3043,0.5,0,0.56
2.98E+07,2.01E+08,480.67,3057,0.5,0,0.56
3.05E+07,2.05E+08,480.67,3086,0.5,0,0.56
3.05E+07,2.07E+08,480.67,3133,0.5,0,0.56
3.08E+07,2.11E+08,480.67,3153,0.5,0,0.56
3.17E+07,2.17E+08,480.67,3210,0.5,0,0.56
3.17E+07,2.19E+08,480.67,3168,0.5,0,0.56
3.20E+07,2.20E+08,480.67,3132,0.5,0,0.56
3.15E+07,2.22E+08,480.67,3103,0.5,0,0.56
3.17E+07,2.17E+08,480.67,3021,0.5,0,0.56
3.09E+07,2.14E+08,480.67,2971,0.5,0,0.56
3.06E+07,2.10E+08,480.67,3021,0.5,0,0.56
2.99E+07,2.09E+08,480.67,2993,0.5,0,0.56
2.98E+07,2.05E+08,480.67,3008,0.5,0,0.56
3.01E+07,2.06E+08,480.67,3017,0.5,0,0.56
3.00E+07,2.08E+08,480.67,3052,0.5,0,0.56
3.04E+07,2.09E+08,480.67,3012,0.5,0,0.56
3.03E+07,2.07E+08,480.67,3047,0.5,0,0.56
3.05E+07,2.08E+08,480.67,3084,0.5,0,0.56
3.10E+07,2.06E+08,480.67,3055,0.5,0,0.56
3.08E+07,2.09E+08,480.67,3026,0.5,0,0.56
3.11E+07,2.15E+08,480.67,3019,0.5,0,0.56
3.03E+07,2.05E+08,480.67,3035,0.5,0,0.56
3.04E+07,2.10E+08,480.67,3053,0.5,0,0.56
3.03E+07,2.07E+08,480.67,3104,0.5,0,0.56
3.09E+07,2.04E+08,480.67,3166,0.5,0,0.56
3.16E+07,2.06E+08,480.67,3118,0.5,0,0.56
3.17E+07,2.13E+08,480.67,3138,0.5,0,0.56
3.21E+07,2.21E+08,480.67,3063,0.5,0,0.56
3.14E+07,2.21E+08,480.67,3067,0.5,0,0.56
3.12E+07,2.12E+08,480.67,3068,0.5,0,0.56
3.06E+07,2.08E+08,480.67,3025,0.5,0,0.56
3.10E+07,2.07E+08,480.67,3045,0.5,0,0.56
3.06E+07,2.15E+08,480.67,3056,0.5,0,0.56
3.05E+07,2.11E+08,480.67,3054,0.5,0,0.56
3.01E+07,2.02E+08,480.67,3005,0.5,0,0.56
2.96E+07,2.00E+08,480.67,3100,0.5,0,0.56
3.14E+07,2.13E+08,480.67,3086,0.5,0,0.56
3.13E+07,2.09E+08,480.67,3126,0.5,0,0.56
3.17E+07,2.22E+08,480.67,2988,0.5,0,0.56
3.01E+07,2.11E+08,480.67,2949,0.5,0,0.56
3.02E+07,2.11E+08,480.67,2973,0.5,0,0.56
2.94E+07,2.06E+08,480.67,2989,0.5,0,0.56
3.00E+07,2.07E+08,480.67,3018,0.5,0,0.56
3.01E+07,2.11E+08,480.67,3043,0.5,0,0.56
3.04E+07,2.11E+08,480.67,3093,0.5,0,0.56
3.10E+07,2.16E+08,480.67,3071,0.5,0,0.56
3.06E+07,2.05E+08,480.67,3069,0.5,0,0.56
3.05E+07,2.15E+08,480.67,3143,0.5,0,0.56
3.16E+07,2.21E+08,480.67,3097,0.5,0,0.56
3.12E+07,2.23E+08,480.67,3041,0.5,0,0.56
3.08E+07,2.19E+08,480.67,3052,0.5,0,0.56
3.12E+07,2.22E+08,480.67,3070,0.5,0,0.56
3.07E+07,2.13E+08,480.67,3081,0.5,0,0.56
3.07E+07,2.05E+08,480.67,3107,0.5,0,0.56
3.14E+07,2.05E+08,480.67,3100,0.5,0,0.56
3.12E+07,2.14E+08,480.67,3091,0.5,0,0.56
3.16E+07,2.23E+08,480.67,3091,0.5,0,0.56
3.08E+07,2.23E+08,480.67,3059,0.5,0,0.56
3.11E+07,2.18E+08,480.67,3048,0.5,0,0.56
3.16E+07,2.23E+08,480.67,3046,0.5,0,0.56
3.10E+07,2.23E+08,480.67,3076,0.5,0,0.56
3.11E+07,2.26E+08,480.67,3082,0.5,0,0.56
3.05E+07,2.18E+08,480.67,3043,0.5,0,0.56
3.05E+07,2.03E+08,480.67,3086,0.5,0,0.56
3.10E+07,2.01E+08,480.67,3125,0.5,0,0.56
3.14E+07,2.09E+08,480.67,3086,0.5,0,0.56
3.09E+07,2.10E+08,480.67,3079,0.5,0,0.56
3.14E+07,2.11E+08,480.67,3078,0.5,0,0.56
3.11E+07,2.12E+08,480.67,3089,0.5,0,0.56
3.15E+07,2.07E+08,480.67,3077,0.5,0,0.56
3.07E+07,2.16E+08,480.67,3015,0.5,0,0.56
3.08E+07,2.16E+08,480.67,3064,0.5,0,0.56
3.08E+07,2.15E+08,480.67,3089,0.5,0,0.56
3.11E+07,2.07E+08,480.67,3059,0.5,0,0.56
3.03E+07,2.04E+08,480.67,3064,0.5,0,0.56
3.04E+07,2.02E+08,480.67,3051,0.5,0,0.56
3.09E+07,2.01E+08,480.67,3037,0.5,0,0.56
3.08E+07,2.02E+08,480.67,3047,0.5,0,0.56
3.06E+07,2.07E+08,480.67,3051,0.5,0,0.56
3.06E+07,2.08E+08,480.67,3039,0.5,0,0.56
3.12E+07,2.12E+08,480.67,3075,0.5,0,0.56
1.58E+07,1.59E+08,480.67,2643,0.5,0,0.58
1.78E+07,1.26E+08,480.67,2891,0.5,0,0.58
2.07E+07,1.35E+08,480.67,3093,0.5,0,0.58
2.35E+07,1.48E+08,480.67,3285,0.5,0,0.58
2.70E+07,1.64E+08,480.67,3368,0.5,0,0.58
2.90E+07,1.78E+08,480.67,3410,0.5,0,0.58
3.13E+07,1.96E+08,480.67,3343,0.5,0,0.58
3.25E+07,2.08E+08,480.67,3232,0.5,0,0.58
3.20E+07,2.07E+08,480.67,3203,0.5,0,0.58
3.16E+07,2.10E+08,480.67,3169,0.5,0,0.58
3.13E+07,2.14E+08,480.67,3140,0.5,0,0.58
3.06E+07,2.16E+08,480.67,3087,0.5,0,0.58
3.00E+07,2.08E+08,480.67,3076,0.5,0,0.58
3.00E+07,2.05E+08,480.67,3124,0.5,0,0.58
3.04E+07,2.14E+08,480.67,3046,0.5,0,0.58
3.01E+07,2.06E+08,480.67,3079,0.5,0,0.58
3.04E+07,2.04E+08,480.67,3112,0.5,0,0.58
3.12E+07,2.01E+08,480.67,3057,0.5,0,0.58
3.22E+07,2.02E+08,480.67,3041,0.5,0,0.58
3.21E+07,2.08E+08,480.67,3029,0.5,0,0.58
3.18E+07,2.09E+08,480.67,3061,0.5,0,0.58
3.13E+07,2.07E+08,480.67,3097,0.5,0,0.58
3.06E+07,2.08E+08,480.67,3036,0.5,0,0.58
